,Test_Num,Trial_Num,PSM_Count,PSM_Count_Diff,PSM_Hex,FLIR_Ped_Time,V2XHub_FLIR_Rx_Time,FLIR_Ped_V2XHub_Diff(s),V2XHub_FLIR_IPG(s),V2XHub_PSM_Create_Time,V2XHub_Processing_Time(s),V2XHub_RSU_Communication(s),RSU_Tx_Time,Carma_OBU_Rx_Time,psm_speed_tx,Incoming_psm_timestamp_converted,External_Object_timestamp_converted,External_Object_Speed,V2XHub_PSM_TTI(s),RSU_TTI(s),OBU_IPG(s),RSU_OBU_Latency(s),FLIR_Rx_OBU_Latency(s),FLIR_Rx_Incoming_PSM_Latency(s),Platform_Processing_Time(s),End_To_End_Latency(s),PER
2441,2,4,6,1.0,002033200002032c1a616e40004cdcfb5c3d4dca14ffffffff01dc880480fcfccb85e0032cd693a3fed693a400010000400010000000,1653392922.406,1653392922.41,0.004000186920166016,0.0989999771118164,1653392922.411,0.0009999275207519533,0.003410816192626953,1653392922.4144108,1653392922.415186,59,1653392922.399349,1653392922.421434,59.0,0.0989999771118164,0.1005556583404541,0.10055994987487793,0.0007750988006591798,0.005185842514038086,-0.010651111602783205,0.02208495140075684,0.011433839797973631,
2442,2,4,7,1.0,00203320000203f41e616e40004cdcfb5b3d4dca0dffffffff01dc920480fcfccb85e003f4d693a3fed693a400010000400010000000,1653392922.506,1653392922.51,0.003999948501586914,0.09999990463256836,1653392922.5110002,0.0010001659393310547,0.0039730072021484375,1653392922.5149732,1653392922.515831,59,1653392922.50257,1653392922.534841,59.0,0.10000014305114746,0.10056233406066896,0.1006450653076172,0.0008578300476074219,0.005831003189086914,-0.007430076599121094,0.03227114677429198,0.0248410701751709,
2443,2,4,10,1.0,00203320000206522a616e40004cdcfb1f3d4dca0dffffffff028c880480fcfccb85e00652d693a3fed693a400010000400010000000,1653392922.809,1653392922.813,0.003999948501586914,0.10000014305114746,1653392922.814,0.0009999275207519533,0.0035359859466552726,1653392922.8175359,1653392922.8183599,81,1653392922.858312,1653392922.858334,81.0,0.09999990463256836,0.09975576400756836,0.09978866577148438,0.000823974609375,0.005359888076782226,0.04531192779541016,2.2172927856445312e-05,0.0453341007232666,
2444,2,4,11,1.0,00203320000207182e616e40004cdcfb303d4dca04ffffffff0334830480fcfccb85e00718d693a3fed693a400010000400010000000,1653392922.908,1653392922.9120002,0.004000186920166016,0.09900021553039552,1653392922.9129999,0.0009996891021728516,0.004075050354003906,1653392922.917075,1653392922.9179342,102,1653392922.902415,1653392923.02135,102.0,0.0989999771118164,0.09953904151916504,0.09957432746887207,0.0008592605590820312,0.005934000015258789,-0.009585142135620115,0.11893486976623535,0.10934972763061523,
2445,2,4,13,2.0,00203320000200da36616e40004cdcfb1c3d4dca00ffffffff050c830480fcfccb85e000dad693a3fed693a400010000400010000000,1653392923.109,1653392923.1139998,0.004999876022338867,0.20199966430664065,1653392923.115,0.0010001659393310547,0.003721952438354492,1653392923.118722,1653392923.119455,161,1653392923.103778,1653392923.155967,161.0,0.20200014114379888,0.2016470432281494,0.2015209197998047,0.0007331371307373048,0.005455255508422852,-0.01022195816040039,0.05218911170959474,0.041967153549194336,
2446,2,4,15,1.0,00203320000202643e616e40004cdcfb193d4dc9f3ffffffff03147e0480fcfccb85e00264d693a3fed693a400010000400010000000,1653392923.306,1653392923.31,0.003999948501586914,0.0989999771118164,1653392923.311,0.0010001659393310547,0.003924131393432617,1653392923.3149242,1653392923.315758,98,1653392923.303226,1653392923.343163,98.0,0.0989999771118164,0.09926223754882812,0.09930706024169922,0.0008337497711181643,0.005758047103881836,-0.006773948669433594,0.03993701934814453,0.03316307067871094,
2447,2,4,18,1.0,00203320000204c04a616e40004cdcfaef3d4dc9e5ffffffff01e4830480fcfccb85e004c0d693a3fed693a400010000400010000000,1653392923.6079998,1653392923.613,0.004999876022338867,0.10199975967407228,1653392923.6139998,0.0009999275207519533,0.002056121826171875,1653392923.616056,1653392923.6167395,60,1653392923.603297,1653392923.6569731,60.0,0.10199975967407228,0.09993791580200197,0.09976649284362793,0.0006835460662841798,0.003739595413208008,-0.009702920913696287,0.05367588996887207,0.04397296905517578,
2448,2,4,20,1.0,002033200002065452616e40004cdcfaef3d4dc9e5ffffffff0184880480fcfccb85e00654d693a3fed693a400010000400010000000,1653392923.81,1653392923.815,0.005000114440917969,0.10000014305114746,1653392923.816,0.0009999275207519533,0.003838062286376953,1653392923.819838,1653392923.8206508,48,1653392923.806975,1653392923.8673642,48.0,0.09999990463256836,0.09999704360961914,0.10005879402160643,0.0008127689361572268,0.005650758743286133,-0.008025169372558594,0.060389041900634766,0.05236387252807617,
2449,2,4,21,1.0,002033200002071c56616e40004cdcfaee3d4dc9deffffffff00e4880480fcfccb85e0071cd693a3fed693a400010000400010000000,1653392923.91,1653392923.915,0.004999876022338867,0.09999990463256836,1653392923.9160001,0.0010001659393310547,0.00451970100402832,1653392923.9205198,1653392923.9212296,28,1653392923.90749,1653392924.012482,28.0,0.10000014305114746,0.10068178176879884,0.10057878494262697,0.0007097721099853518,0.006229639053344727,-0.007509946823120117,0.10499191284179688,0.09748196601867676,
2450,2,4,23,1.0,00203320000200dc5e616e40004cdcfaca3d4dc9e4ffffffff01ac880480fcfccb85e000dcd693a3fed693a400010000400010000000,1653392924.11,1653392924.1139998,0.003999948501586914,0.09799981117248537,1653392924.115,0.0010001659393310547,0.0039119720458984375,1653392924.118912,1653392924.11973,53,1653392924.105478,1653392924.148782,53.0,0.09799981117248537,0.09847497940063477,0.09848380088806152,0.0008180141448974607,0.005730152130126953,-0.008521795272827148,0.0433039665222168,0.03478217124938965,
2451,2,4,24,1.0,002033200002019e62616e40004cdcfab53d4dc9daffffffff026c830480fcfccb85e0019ed693a3fed693a400010000400010000000,1653392924.207,1653392924.2120001,0.005000114440917969,0.09800028800964357,1653392924.2120001,0.0,0.004140377044677734,1653392924.2161405,1653392924.216864,77,1653392924.2068,1653392924.260742,77.0,0.0970001220703125,0.0972285270690918,0.09713411331176758,0.0007236003875732423,0.004863977432250977,-0.00520014762878418,0.053941965103149414,0.048741817474365234,
2452,2,4,26,1.0,002033200002032e6a616e40004cdcfab43d4dc9d3ffffffff127c7e0480fcfccb85e0032ed693a3fed693a400010000400010000000,1653392924.407,1653392924.4120002,0.005000114440917969,0.10000014305114746,1653392924.4129999,0.0009996891021728516,0.003514289855957031,1653392924.4165142,1653392924.4173071,591,1653392924.3995366,1653392924.441685,591.0,0.09999990463256836,0.0998070240020752,0.09977912902832033,0.0007929801940917969,0.00530695915222168,-0.01246333122253418,0.04214811325073242,0.02968478202819824,
2453,2,4,27,1.0,00203320000203f86e616e40004cdcfab33d4dc9cdffffffff127c9c0480fcfccb85e003f8d693a3fed693a400010000400010000000,1653392924.508,1653392924.514,0.006000041961669922,0.10199975967407228,1653392924.515,0.0010001659393310547,0.003771066665649414,1653392924.5187712,1653392924.5195384,591,1653392924.510544,1653392924.533717,591.0,0.10200023651123047,0.10225701332092284,0.10223126411437987,0.0007672309875488281,0.005538463592529297,-0.0034558773040771484,0.023172855377197262,0.019716978073120117,
2454,2,4,31,1.0,002033200002071c7e616e40004cdcfa8e3d4dc9c6ffffffff01d4510480fcfccb85e0071cd693a3fed693a400010000400010000000,1653392924.91,1653392924.9160001,0.006000041961669922,0.10000014305114746,1653392924.917,0.0009999275207519533,0.0038979053497314453,1653392924.920898,1653392924.9216561,58,1653392924.9075382,1653392924.921756,58.0,0.09999990463256836,0.0995030403137207,0.0992872714996338,0.0007581710815429688,0.005656003952026367,-0.008461952209472656,0.014217853546142578,0.005755901336669922,
2455,2,4,34,2.0,00203320000201a28a616e40004cdcfa8e3d4dc9c6ffffffff00d46f0480fcfccb85e001a2d693a3fed693a400010000400010000000,1653392925.209,1653392925.214,0.004999876022338867,0.19699978828430176,1653392925.215,0.0009999275207519533,0.004003047943115234,1653392925.219003,1653392925.2197928,26,1653392925.309689,1653392925.326832,26.0,0.1970000267028809,0.19702887535095207,0.1969318389892578,0.0007898807525634768,0.005792856216430664,0.09568905830383301,0.01714301109313965,0.11283206939697266,
2456,2,4,35,1.0,00203320000202688e616e40004cdcfa7c3d4dc9c3ffffffff00d4510480fcfccb85e00268d693a3fed693a400010000400010000000,1653392925.3079998,1653392925.314,0.00599980354309082,0.09999990463256836,1653392925.315,0.0010001659393310547,0.0038428306579589844,1653392925.318843,1653392925.319705,26,1653392925.309689,1653392925.326832,26.0,0.10000014305114746,0.0998399257659912,0.09991216659545896,0.00086212158203125,0.005705118179321289,-0.004310846328735352,0.01714301109313965,0.012832164764404295,
2457,2,4,36,1.0,002033200002033492616e40004cdcfa5c3d4dc9c8ffffffff01c4380480fcfccb85e00334d693a3fed693a400010000400010000000,1653392925.41,1653392925.4160001,0.006000041961669922,0.10200023651123047,1653392925.417,0.0009999275207519533,0.003963708877563477,1653392925.4209638,1653392925.4217591,56,1653392925.412174,1653392925.454982,56.0,0.10199999809265137,0.10212087631225586,0.10205411911010742,0.0007953643798828125,0.005759000778198242,-0.003826141357421875,0.04280805587768555,0.03898191452026367,
2458,2,4,37,1.0,00203320000203fc96616e40004cdcfa5c3d4dc9c8ffffffff01c42e0480fcfccb85e003fcd693a3fed693a400010000400010000000,1653392925.51,1653392925.5170002,0.007000207901000977,0.1010000705718994,1653392925.518,0.0009996891021728516,0.0039052963256835938,1653392925.5219052,1653392925.5227149,56,1653392925.5089722,1653392925.552181,56.0,0.10099983215332033,0.10094141960144044,0.10095572471618652,0.0008096694946289062,0.005714654922485352,-0.008028030395507812,0.04320883750915527,0.03518080711364746,
2459,2,4,38,1.0,00203320000204c89a616e40004cdcfa8b3d4dc9baffffffff037c290480fcfccb85e004c8d693a3fed693a400010000400010000000,1653392925.6120002,1653392925.617,0.005000114440917969,0.09999990463256836,1653392925.6179998,0.0009996891021728516,0.004892110824584961,1653392925.622892,1653392925.6237411,111,1653392925.6121619,1653392925.668201,111.0,0.09999990463256836,0.10098671913146973,0.1010262966156006,0.0008492469787597656,0.006741046905517578,-0.004838228225708008,0.05603909492492677,0.05120086669921875,
2460,2,4,39,1.0,00203320000205909e616e40004cdcfa363d4dc9b0ffffffff06742e0480fcfccb85e00590d693a3fed693a400010000400010000000,1653392925.712,1653392925.718,0.006000041961669922,0.10099983215332033,1653392925.7189999,0.0009999275207519533,0.003717184066772461,1653392925.722717,1653392925.7235742,206,1653392925.777567,1653392925.824249,206.0,0.1010000705718994,0.09982514381408693,0.09983301162719728,0.0008571147918701173,0.005574226379394531,0.05956697463989258,0.046682119369506836,0.1062490940093994,
2461,2,4,41,1.0,0020332000020720a6616e40004cdcfa223d4dc9a1ffffffff057c650480fcfccb85e00720d693a3fed693a400010000400010000000,1653392925.9120002,1653392925.918,0.006000041961669922,0.10000014305114746,1653392925.919,0.0009999275207519533,0.0036411285400390642,1653392925.922641,1653392925.92345,175,1653392925.909586,1653392925.977315,175.0,0.09999990463256836,0.09953188896179199,0.0994720458984375,0.0008089542388916018,0.005450010299682617,-0.008414030075073242,0.06772899627685547,0.05931496620178223,
2462,2,4,42,1.0,002033200002001aaa616e40004cdcfa133d4dc9a4ffffffff0604650480fcfccb85e0001ad693a3fed693a400010000400010000000,1653392926.0129998,1653392926.019,0.006000041961669922,0.1010000705718994,1653392926.02,0.0009999275207519533,0.003358125686645508,1653392926.023358,1653392926.0241141,192,1653392926.010355,1653392926.0524561,192.0,0.1010000705718994,0.10071706771850586,0.10066413879394533,0.0007560253143310548,0.005114078521728516,-0.008645057678222656,0.04210090637207031,0.033455848693847656,
2463,2,4,43,1.0,00203320000200e0ae616e40004cdcf9f53d4dc9a4ffffffff055c650480fcfccb85e000e0d693a3fed693a400010000400010000000,1653392926.1120002,1653392926.12,0.007999897003173828,0.10099983215332033,1653392926.121,0.0010001659393310547,0.004296064376831055,1653392926.125296,1653392926.1260989,171,1653392926.118122,1653392926.1446464,171.0,0.1010000705718994,0.10193800926208496,0.10198473930358888,0.0008027553558349607,0.00609898567199707,-0.0018777847290039067,0.026523828506469727,0.02464604377746582,
2464,2,4,48,1.0,00203320000204c6c2616e40004cdcf9c43d4dc990ffffffff022c650480fcfccb85e004c6d693a3fed693a400010000400010000000,1653392926.611,1653392926.617,0.006000041961669922,0.09900021553039552,1653392926.6179998,0.0009996891021728516,0.003767251968383789,1653392926.621767,1653392926.6226132,69,1653392916.400754,1653392926.6925552,69.0,0.0989997386932373,0.0987679958343506,0.09884905815124513,0.0008461475372314452,0.005613088607788086,-10.216246128082275,10.29180097579956,0.07555484771728516,
2465,2,4,49,1.0,0020332000020592c6616e40004cdcf9a83d4dc991ffffffff02fc650480fcfccb85e00592d693a3fed693a400010000400010000000,1653392926.7129998,1653392926.718,0.004999876022338867,0.10099983215332033,1653392926.7189999,0.0009999275207519533,0.004139900207519531,1653392926.7231398,1653392926.723989,95,1653392926.783293,1653392926.906576,95.0,0.1010000705718994,0.10137271881103516,0.10137581825256348,0.0008492469787597656,0.00598907470703125,0.0652930736541748,0.12328290939331055,0.18857598304748527,
2466,2,4,50,1.0,002033200002065aca616e40004cdcf9a83d4dc991ffffffff02fc650480fcfccb85e0065ad693a3fed693a400010000400010000000,1653392926.813,1653392926.8179998,0.004999876022338867,0.09999990463256836,1653392926.82,0.002000093460083008,0.0031909942626953125,1653392926.823191,1653392926.8240054,95,1653392926.783293,1653392926.906576,95.0,0.1010000705718994,0.1000511646270752,0.10001635551452637,0.0008144378662109375,0.006005525588989258,-0.034706830978393555,0.12328290939331055,0.08857607841491699,
2467,2,4,51,1.0,0020332000020722ce616e40004cdcf9a73d4dc98bffffffff02fc600480fcfccb85e00722d693a3fed693a400010000400010000000,1653392926.913,1653392926.917,0.003999948501586914,0.09900021553039552,1653392926.918,0.0009999275207519533,0.004289388656616211,1653392926.9222894,1653392926.922992,95,1653392926.907423,1653392926.996275,95.0,0.09800004959106444,0.09909844398498537,0.09898662567138672,0.0007026195526123048,0.005991935729980469,-0.009577035903930664,0.0888519287109375,0.07927489280700684,
2468,2,4,55,1.0,002033200002026cde616e40004cdcf96c3d4dc976ffffffff027c6a0480fcfccb85e0026cd693a3fed693a400010000400010000000,1653392927.31,1653392927.314,0.003999948501586914,0.09799981117248537,1653392927.315,0.0010001659393310547,0.004382133483886719,1653392927.3193822,1653392927.320156,79,1653392927.314832,1653392927.396024,79.0,0.09800004959106444,0.0981142520904541,0.0976710319519043,0.0007739067077636719,0.006156206130981445,0.0008320808410644531,0.0811920166015625,0.08202409744262695,
2469,2,4,58,1.0,00203320000204c8ea616e40004cdcf9453d4dc975ffffffff026c6f0480fcfccb85e004c8d693a3fed693a400010000400010000000,1653392927.6120002,1653392927.6160002,0.004000186920166016,0.0989999771118164,1653392927.617,0.0009999275207519533,0.004173040390014648,1653392927.6211731,1653392927.6221228,77,1653392927.6204581,1653392927.6320062,77.0,0.09900021553039552,0.0990281105041504,0.09932565689086914,0.0009496212005615234,0.006122589111328125,0.004457950592041016,0.01154780387878418,0.016005754470825195,
2470,2,4,61,1.0,002033200002072cf6616e40004cdcf91f3d4dc973ffffffff02a4650480fcfccb85e0072cd693a3fed693a400010000400010000000,1653392927.918,1653392927.9220002,0.004000186920166016,0.10400032997131348,1653392927.9229999,0.0009996891021728516,0.004064321517944336,1653392927.9270642,1653392927.9279141,84,1653392927.912241,1653392927.9718509,84.0,0.10399985313415527,0.10438013076782228,0.1043081283569336,0.0008499622344970702,0.005913972854614258,-0.009759187698364258,0.05961012840270996,0.0498509407043457,
2471,2,4,62,1.0,002033200002001cfa616e40004cdcf91e3d4dc96effffffff02cc5b0480fcfccb85e0001cd693a3fed693a400010000400010000000,1653392928.014,1653392928.018,0.003999948501586914,0.09599971771240234,1653392928.019,0.0010001659393310547,0.003953933715820313,1653392928.022954,1653392928.023833,89,1653392928.00918,1653392928.085362,89.0,0.09600019454956056,0.09588980674743652,0.09591889381408693,0.0008790493011474607,0.005833148956298828,-0.008819818496704102,0.07618188858032228,0.06736207008361816,
2472,2,4,63,1.0,00203320000200e4fe616e40004cdcf91e3d4dc96effffffff017c5b0480fcfccb85e000e4d693a3fed693a400010000400010000000,1653392928.1139998,1653392928.1179998,0.003999710083007813,0.09999990463256836,1653392928.119,0.0010001659393310547,0.0037238597869873047,1653392928.1227238,1653392928.1235511,47,1653392928.121835,1653392928.168781,47.0,0.09999990463256836,0.09976983070373537,0.09971809387207033,0.0008273124694824219,0.005551338195800781,0.0038352012634277344,0.046946048736572266,0.05078125,
2473,2,4,64,1.0,00203320000201ab02616e40004cdcf91c3d4dc963ffffffff014c560480fcfccb85e001aad693a3fed693a400010000400010000000,1653392928.2129998,1653392928.217,0.003999948501586914,0.09900021553039552,1653392928.218,0.0009999275207519533,0.0039038658142089844,1653392928.2219038,1653392928.2226696,41,1653392928.2117689,1653392928.237566,41.0,0.0989999771118164,0.09917998313903807,0.09911847114562987,0.0007658004760742188,0.005669593811035156,-0.005231142044067383,0.025797128677368164,0.02056598663330078,
2474,2,4,67,1.0,00203320000204010e616e40004cdcf8e03d4dc95effffffff02644c0480fcfccb85e00400d693a3fed693a400010000400010000000,1653392928.512,1653392928.5170002,0.005000114440917969,0.1010000705718994,1653392928.518,0.0009996891021728516,0.003494739532470703,1653392928.5214946,1653392928.522336,76,1653392928.506882,1653392928.5373552,76.0,0.10099983215332033,0.10020565986633301,0.10025310516357422,0.0008413791656494143,0.005335807800292969,-0.010118246078491213,0.030472993850708008,0.0203547477722168,
