Message Time (ms),Object ID,Map Position X (m),Map Position Y (m)
31200.000464999997,223,245.72438049316406,173.30287170410156
31200.000464999997,224,251.81390380859375,174.9290008544922
31300.000466,222,239.73086547851562,173.33029174804688
31300.000466,223,245.72059631347656,173.3185577392578
31300.000466,224,251.9006805419922,174.97311401367188
31400.000468000002,222,239.75303649902344,173.34512329101562
31400.000468000002,223,245.75648498535156,173.31150817871094
31400.000468000002,224,252.12652587890625,175.11045837402344
31500.000469,222,239.7102508544922,173.28697204589844
31500.000469,223,245.71694946289062,173.55355834960938
31500.000469,224,252.0941619873047,175.17784118652344
31600.000471000003,222,239.65284729003906,173.12709045410156
31600.000471000003,223,245.5848388671875,173.45867919921875
31600.000471000003,224,252.1997528076172,175.26022338867188
31700.000472,222,239.61248779296875,173.30686950683594
31700.000472,223,245.67568969726562,173.50111389160156
31700.000472,224,251.76991271972656,175.2699737548828
31700.000472,222,239.61248779296875,173.30686950683594
31700.000472,223,245.67568969726562,173.50111389160156
31700.000472,224,251.76991271972656,175.2699737548828
31900.000475999997,222,239.65597534179688,173.3767852783203
31900.000475999997,223,245.53890991210938,173.4774627685547
31900.000475999997,224,251.8352508544922,175.20909118652344
32000.000477,222,239.7081298828125,173.40293884277344
32000.000477,223,245.4330596923828,173.4393768310547
32000.000477,224,251.86862182617188,175.22897338867188
32100.000479000002,222,239.77450561523438,173.43006896972656
32100.000479000002,223,245.60302734375,173.36521911621094
32100.000479000002,224,251.66529846191406,174.94468688964844
32200.00048,222,239.79750061035156,173.5712432861328
32200.00048,223,245.7510223388672,173.3705291748047
32200.00048,224,251.70997619628906,175.05361938476562
32300.000482000003,222,239.8410186767578,173.46522521972656
32300.000482000003,223,245.70225524902344,173.6001434326172
32300.000482000003,224,251.87179565429688,175.16424560546875
32400.000483,222,239.82821655273438,173.57623291015625
32400.000483,223,245.80877685546875,173.66404724121094
32400.000483,224,251.8109588623047,175.21322631835938
32400.000483,222,239.82821655273438,173.57623291015625
32400.000483,223,245.80877685546875,173.66404724121094
32400.000483,224,251.8109588623047,175.21322631835938
32600.000485999997,222,239.9431915283203,173.61270141601562
32600.000485999997,223,245.95655822753906,173.45986938476562
32600.000485999997,224,251.772705078125,175.07717895507812
32600.000485999997,222,239.9431915283203,173.61270141601562
32600.000485999997,223,245.95655822753906,173.45986938476562
32600.000485999997,224,251.772705078125,175.07717895507812
32800.000488000005,222,239.86837768554688,173.4556884765625
32800.000488000005,223,245.97247314453125,173.42489624023438
32800.000488000005,224,251.75299072265625,175.0784149169922
32900.000491,222,239.88040161132812,173.34912109375
32900.000491,223,245.85720825195312,173.3143768310547
32900.000491,224,251.85499572753906,175.03199768066406
33000.000491,222,239.8820037841797,173.47824096679688
33000.000491,223,245.8391571044922,173.26083374023438
33000.000491,224,251.8813018798828,175.03515625
33100.000494,222,239.89503479003906,173.33572387695312
33100.000494,223,245.7688751220703,173.50253295898438
33100.000494,224,251.7645721435547,174.89866638183594
33200.000494,222,239.80084228515625,173.47544860839844
33200.000494,223,245.81094360351562,173.40020751953125
33200.000494,224,251.788818359375,174.8579559326172
33300.000497,222,239.7465057373047,173.2460479736328
33300.000497,223,245.82078552246094,173.53892517089844
33300.000497,224,251.7532196044922,174.90936279296875
33400.000497,222,239.83383178710938,173.19671630859375
33400.000497,223,246.072021484375,173.4783935546875
33400.000497,224,251.95681762695312,174.8634796142578
33500.000499,222,239.88743591308594,173.14431762695312
33500.000499,223,245.94009399414062,173.49172973632812
33500.000499,224,251.82498168945312,175.15354919433594
33600.0005,222,240.01109313964844,173.10073852539062
33600.0005,223,245.7862091064453,173.6042022705078
33600.0005,224,251.9646759033203,174.98289489746094
33700.000502,222,239.80516052246094,173.22154235839844
33700.000502,223,245.62448120117188,173.51092529296875
33700.000502,224,251.93299865722656,174.99786376953125
33800.000503,222,239.89852905273438,173.1590118408203
33800.000503,223,245.6443634033203,173.40127563476562
33800.000503,224,251.66836547851562,174.81634521484375
33900.000505,222,239.9210205078125,173.29745483398438
33900.000505,223,245.65879821777344,173.47674560546875
33900.000505,224,251.50448608398438,174.92933654785156
34000.000506,222,239.62948608398438,173.3490753173828
34000.000506,223,245.7320556640625,173.593017578125
34000.000506,224,251.6026611328125,175.04336547851562
34100.000508,222,239.7444305419922,173.50572204589844
34100.000508,223,245.62367248535156,173.4132843017578
34100.000508,224,251.67718505859375,174.97032165527344
34200.000510000005,222,240.03634643554688,173.36761474609375
34200.000510000005,223,245.8666229248047,173.31727600097656
34200.000510000005,224,251.80914306640625,175.0482940673828
34300.000511,222,239.98065185546875,173.33790588378906
34300.000511,223,245.7666778564453,173.3137969970703
34300.000511,224,251.73968505859375,174.9990234375
34400.000513,222,240.04071044921875,173.3223876953125
34400.000513,223,245.7108154296875,173.2896270751953
34400.000513,224,251.72650146484375,174.98089599609375
34500.000514,222,239.84841918945312,173.239990234375
34500.000514,223,245.63015747070312,173.49691772460938
34500.000514,224,251.7798309326172,174.98684692382812
34600.000516,222,239.93214416503906,173.37472534179688
34600.000516,223,245.83055114746094,173.4720458984375
34600.000516,224,251.68336486816406,174.87387084960938
34700.000517,222,239.76661682128906,173.32864379882812
34700.000517,223,245.8454132080078,173.48764038085938
34700.000517,224,251.7460479736328,174.96542358398438
34800.000519,222,239.58554077148438,173.2045440673828
34800.000519,223,246.07217407226562,173.4091033935547
34800.000519,224,251.7239990234375,174.92361450195312
34900.000519,222,239.86415100097656,173.0491485595703
34900.000519,223,245.8708038330078,173.3179931640625
34900.000519,224,251.91661071777344,175.0088348388672
35000.000522,222,239.88150024414062,173.322509765625
35000.000522,223,245.8330535888672,173.26828002929688
35000.000522,224,251.78643798828125,175.03009033203125
35100.000522,222,239.88304138183594,173.3710479736328
35100.000522,223,245.96359252929688,173.41317749023438
35100.000522,224,251.99346923828125,174.99647521972656
35200.000525,222,239.84945678710938,173.3907012939453
35200.000525,223,245.85638427734375,173.36195373535156
35200.000525,224,252.0230255126953,174.94883728027344
35300.000525,222,240.04222106933594,173.36480712890625
35300.000525,223,245.7882843017578,173.3358612060547
35300.000525,224,252.0296173095703,174.9222412109375
35400.000528,222,239.89773559570312,173.22962951660156
35400.000528,223,245.87347412109375,173.31719970703125
35400.000528,224,251.8730926513672,174.97950744628906
35500.000528000004,222,239.85037231445312,173.31529235839844
35500.000528000004,223,245.79437255859375,173.31187438964844
35500.000528000004,224,251.84571838378906,174.83656311035156
35500.000528000004,222,239.85037231445312,173.31529235839844
35500.000528000004,223,245.79437255859375,173.31187438964844
35500.000528000004,224,251.84571838378906,174.83656311035156
35700.000531,222,239.8359832763672,173.1603546142578
35700.000531,223,245.9044189453125,173.53794860839844
35700.000531,224,251.80511474609375,174.80612182617188
35800.000533,222,239.8383026123047,173.28851318359375
35800.000533,223,245.92259216308594,173.37713623046875
35800.000533,224,251.77554321289062,174.9237823486328
35900.000534,222,239.5886993408203,173.32650756835938
35900.000534,223,245.83377075195312,173.3412322998047
35900.000534,224,251.7013397216797,174.88526916503906
36000.000536,222,239.697509765625,173.19981384277344
36000.000536,223,245.86907958984375,173.42237854003906
36000.000536,224,251.8463134765625,174.7535858154297
36100.000537,222,239.73516845703125,173.38308715820312
36100.000537,223,245.9051055908203,173.41416931152344
36100.000537,224,251.805419921875,174.92123413085938
36200.000539,222,239.88699340820312,173.2131805419922
36200.000539,223,245.80520629882812,173.43350219726562
36200.000539,224,251.7977294921875,174.90289306640625
36300.00054,222,239.899658203125,173.35914611816406
36300.00054,223,245.88963317871094,173.25723266601562
36300.00054,224,251.7777862548828,174.85472106933594
36400.000542,222,239.88644409179688,173.23939514160156
36400.000542,223,245.86973571777344,173.35903930664062
36400.000542,224,251.66661071777344,174.89353942871094
36500.000544,222,240.00135803222656,173.35330200195312
36500.000544,223,245.82164001464844,173.31353759765625
36500.000544,224,251.6848907470703,174.95126342773438
36600.000545,222,240.02430725097656,173.36883544921875
36600.000545,223,245.78262329101562,173.37728881835938
36600.000545,224,251.87620544433594,174.84454345703125
36700.000547,222,239.8572540283203,173.35911560058594
36700.000547,223,245.773681640625,173.31277465820312
36700.000547,224,251.9468994140625,174.8643798828125
36800.000547999996,222,239.87123107910156,173.35984802246094
36800.000547999996,223,245.8245391845703,173.42556762695312
36800.000547999996,224,251.8970947265625,174.84779357910156
36900.000550000004,222,239.78646850585938,173.31529235839844
36900.000550000004,223,245.75502014160156,173.45791625976562
36900.000550000004,224,251.93443298339844,174.8865509033203
37000.000551,222,239.7630157470703,173.35171508789062
37000.000551,223,245.7940216064453,173.5300750732422
37000.000551,224,251.91392517089844,174.87255859375
37100.000553,222,239.7581024169922,173.3899383544922
37100.000553,223,245.82928466796875,173.50584411621094
37100.000553,224,251.91262817382812,174.93663024902344
37200.000555000006,222,239.85145568847656,173.3419647216797
37200.000555000006,223,246.0919647216797,173.57640075683594
37200.000555000006,224,251.8700714111328,174.95765686035156
37300.000556,222,239.90965270996094,173.4095001220703
37300.000556,223,245.91546630859375,173.61659240722656
37300.000556,224,251.686279296875,175.02357482910156
37400.000558,222,239.82098388671875,173.31671142578125
37400.000558,223,245.86190795898438,173.7281036376953
37400.000558,224,251.84022521972656,175.00390625
37500.000559,222,239.7644805908203,173.4296112060547
37500.000559,223,245.7839813232422,173.44717407226562
37500.000559,224,251.85028076171875,175.06097412109375
37600.000561,222,239.758544921875,173.55072021484375
37600.000561,223,245.63250732421875,173.457763671875
37600.000561,224,251.80018615722656,175.26858520507812
37700.000562,222,239.7837677001953,173.3906707763672
37700.000562,223,245.73219299316406,173.45748901367188
37700.000562,224,251.9325408935547,175.13087463378906
37800.000564,222,239.76246643066406,173.42291259765625
37800.000564,223,245.86253356933594,173.4320068359375
37800.000564,224,251.8739471435547,175.003662109375
37900.000565,222,239.84152221679688,173.45767211914062
37900.000565,223,245.67343139648438,173.35499572753906
37900.000565,224,251.88211059570312,174.78453063964844
37900.000565,222,239.84152221679688,173.45767211914062
37900.000565,223,245.67343139648438,173.35499572753906
37900.000565,224,251.88211059570312,174.78453063964844
38100.000567,222,239.7193603515625,173.4868927001953
38100.000567,223,245.76821899414062,173.3747100830078
38100.000567,224,251.75660705566406,175.02609252929688
38200.000570000004,222,239.86459350585938,173.32696533203125
38200.000570000004,223,245.82969665527344,173.4784393310547
38200.000570000004,224,251.76316833496094,175.0899658203125
38300.000570000004,222,239.90785217285156,173.38113403320312
38300.000570000004,223,245.7916717529297,173.4591827392578
38300.000570000004,224,251.80294799804688,174.88792419433594
38400.000573,222,239.8476104736328,173.41554260253906
38400.000573,223,245.785888671875,173.47337341308594
38400.000573,224,251.85983276367188,174.87925720214844
38500.000573000005,222,239.86900329589844,173.3837432861328
38500.000573000005,223,245.7056427001953,173.5232696533203
38500.000573000005,224,251.83609008789062,175.03526306152344
38600.000576,222,239.829833984375,173.43772888183594
38600.000576,223,245.85215759277344,173.3660125732422
38600.000576,224,252.0345916748047,175.10562133789062
38700.000576,222,239.8437042236328,173.509765625
38700.000576,223,245.89688110351562,173.19973754882812
38700.000576,224,251.95191955566406,174.95005798339844
38800.000578,222,239.9259796142578,173.49363708496094
38800.000578,223,245.6746063232422,173.19122314453125
38800.000578,224,251.9678192138672,174.95626831054688
38900.000579,222,239.78993225097656,173.5087432861328
38900.000579,223,245.78762817382812,173.3802947998047
38900.000579,224,251.8606414794922,175.0968017578125
39000.000581,222,239.6961212158203,173.3748016357422
39000.000581,223,245.7626495361328,173.449462890625
39000.000581,224,251.68699645996094,175.2376708984375
39100.000582,222,239.88128662109375,173.42572021484375
39100.000582,223,245.88931274414062,173.37408447265625
39100.000582,224,251.7911834716797,174.99839782714844
39200.000584,222,239.74209594726562,173.3497314453125
39200.000584,223,245.6315155029297,173.5603790283203
39200.000584,224,251.65399169921875,174.80953979492188
39300.000585,222,239.7290802001953,173.35838317871094
39300.000585,223,245.7095489501953,173.5377197265625
39300.000585,224,251.7899169921875,174.8990936279297
39400.000587,222,239.69651794433594,173.46473693847656
39400.000587,223,245.81298828125,173.651611328125
39400.000587,224,251.74801635742188,174.91116333007812
39500.000589,222,239.7013702392578,173.24551391601562
39500.000589,223,245.80215454101562,173.3296661376953
39500.000589,224,251.65577697753906,174.86508178710938
39600.00059,222,239.7082061767578,173.2097625732422
39600.00059,223,245.83880615234375,173.52247619628906
39600.00059,224,251.91549682617188,174.91421508789062
39700.000592000004,222,239.9161376953125,173.38584899902344
39700.000592000004,223,245.8683319091797,173.47711181640625
39700.000592000004,224,251.75765991210938,174.74974060058594
39800.000593,222,239.86305236816406,173.454833984375
39800.000593,223,245.87916564941406,173.45370483398438
39800.000593,224,251.81112670898438,174.8914337158203
39900.000595000005,222,239.8460235595703,173.434814453125
39900.000595000005,223,245.84628295898438,173.4475860595703
39900.000595000005,224,251.8760528564453,174.87669372558594
40000.000596,222,239.7859649658203,173.55381774902344
40000.000596,223,245.83253479003906,173.38845825195312
40000.000596,224,251.90403747558594,174.9217529296875
40100.000598,222,239.7216339111328,173.46957397460938
40100.000598,223,245.76280212402344,173.32034301757812
40100.000598,224,251.91749572753906,174.8782196044922
40200.000599,222,239.68020629882812,173.56976318359375
40200.000599,223,245.58514404296875,173.32501220703125
40200.000599,224,251.861328125,175.07498168945312
40300.000601,222,239.58180236816406,173.45346069335938
40300.000601,223,245.70521545410156,173.33566284179688
40300.000601,224,251.8068389892578,175.0906219482422
40400.000601,222,239.5771942138672,173.38719177246094
40400.000601,223,245.7126007080078,173.59068298339844
40400.000601,224,251.8459930419922,174.93370056152344
40500.000604,222,239.676513671875,173.0958251953125
40500.000604,223,245.8537139892578,173.4199981689453
40500.000604,224,251.6683349609375,175.0409698486328
40600.000604,222,239.73204040527344,173.34133911132812
40600.000604,223,245.78807067871094,173.4185333251953
40600.000604,224,251.71548461914062,174.95896911621094
40700.000607,222,239.86485290527344,173.3748779296875
40700.000607,223,245.81222534179688,173.34002685546875
40700.000607,224,251.6851043701172,174.9541778564453
40800.000607,222,239.8123016357422,173.28097534179688
40800.000607,223,245.7688446044922,173.4535369873047
40800.000607,224,251.8671875,174.86451721191406
40900.00061,222,239.8017120361328,173.42605590820312
40900.00061,223,245.98855590820312,173.3435821533203
40900.00061,224,251.73104858398438,174.82766723632812
41000.00061,222,239.9012908935547,173.47994995117188
41000.00061,223,246.16622924804688,173.25277709960938
41000.00061,224,251.7266082763672,175.03443908691406
41100.000612,222,239.90452575683594,173.30764770507812
41100.000612,223,246.00257873535156,173.3480224609375
41100.000612,224,251.91651916503906,175.19830322265625
41200.000613000004,222,239.88467407226562,173.2646942138672
41200.000613000004,223,245.957275390625,173.47341918945312
41200.000613000004,224,251.8779296875,175.20455932617188
41300.000615000004,222,239.82830810546875,173.4189453125
41300.000615000004,223,245.82391357421875,173.463623046875
41300.000615000004,224,251.81947326660156,174.9208984375
41400.000616,222,239.85992431640625,173.36325073242188
41400.000616,223,245.92388916015625,173.536865234375
41400.000616,224,251.82012939453125,175.03028869628906
41500.000618,222,239.9248046875,173.2620391845703
41500.000618,223,245.85855102539062,173.52854919433594
41500.000618,224,251.8654327392578,175.12164306640625
41600.000619,222,239.87684631347656,173.24559020996094
41600.000619,223,245.8266143798828,173.2969207763672
41600.000619,224,251.9635009765625,175.11082458496094
41700.000621,222,239.97152709960938,173.2545166015625
41700.000621,223,245.9326171875,173.2825469970703
41700.000621,224,251.86892700195312,174.9332275390625
41800.000623,222,240.09051513671875,173.47027587890625
41800.000623,223,245.805419921875,173.38821411132812
41800.000623,224,251.8602294921875,174.80935668945312
41900.000624,222,240.00526428222656,173.58392333984375
41900.000624,223,245.76773071289062,173.45176696777344
41900.000624,224,251.95831298828125,174.74131774902344
42000.000626,222,239.9178924560547,173.4669647216797
42000.000626,223,245.7930145263672,173.5230712890625
42000.000626,224,251.87368774414062,174.9365692138672
42100.000627,222,239.97512817382812,173.60403442382812
42100.000627,223,245.8500213623047,173.63949584960938
42100.000627,224,251.8590545654297,175.0466766357422
42200.000629,222,240.01913452148438,173.56112670898438
42200.000629,223,245.8251953125,173.47341918945312
42200.000629,224,251.81228637695312,175.0286407470703
42300.00063,222,239.8843994140625,173.36819458007812
42300.00063,223,245.9315185546875,173.42971801757812
42300.00063,224,251.7674102783203,175.01365661621094
42400.000632,222,239.8839111328125,173.46685791015625
42400.000632,223,245.75852966308594,173.46609497070312
42400.000632,224,251.7559356689453,174.92140197753906
42500.000632999996,222,239.83970642089844,173.41836547851562
42500.000632999996,223,245.98707580566406,173.54454040527344
42500.000632999996,224,251.8530731201172,174.8831024169922
42600.000635000004,222,239.93150329589844,173.41036987304688
42600.000635000004,223,245.964599609375,173.4422607421875
42600.000635000004,224,251.90907287597656,174.9998321533203
42700.000637000005,222,239.9014892578125,173.43618774414062
42700.000637000005,223,245.80490112304688,173.58999633789062
42700.000637000005,224,251.72030639648438,175.0983428955078
42800.000638,222,239.81198120117188,173.35903930664062
42800.000638,223,245.7573699951172,173.54571533203125
42800.000638,224,251.579833984375,175.0342254638672
42900.00064,222,239.8870086669922,173.34649658203125
42900.00064,223,245.70484924316406,173.4412078857422
42900.00064,224,251.70162963867188,175.08172607421875
43000.000641,222,239.7592315673828,173.38267517089844
43000.000641,223,245.59556579589844,173.4344940185547
43000.000641,224,251.79122924804688,174.92706298828125
43100.000643,222,239.87315368652344,173.46475219726562
43100.000643,223,245.75633239746094,173.45681762695312
43100.000643,224,251.67813110351562,174.90939331054688
43200.000644,222,239.68685913085938,173.41558837890625
43200.000644,223,245.76971435546875,173.52809143066406
43200.000644,224,251.65589904785156,174.86834716796875
43300.000646,222,239.7829132080078,173.38780212402344
43300.000646,223,245.7321014404297,173.3403778076172
43300.000646,224,251.6273193359375,174.86932373046875
43400.000646,222,239.7335968017578,173.5631561279297
43400.000646,223,245.7529296875,173.44058227539062
43400.000646,224,251.7791748046875,174.82777404785156
43500.000649,222,239.8844757080078,173.32577514648438
43500.000649,223,245.83302307128906,173.47268676757812
43500.000649,224,251.78660583496094,174.8845977783203
43600.000649,222,239.98468017578125,173.3313751220703
43600.000649,223,245.9788818359375,173.39710998535156
43600.000649,224,251.89450073242188,174.84083557128906
43700.000652,222,239.8211212158203,173.4065704345703
43700.000652,223,246.009765625,173.25701904296875
43700.000652,224,251.87356567382812,174.8120574951172
43800.000652,222,239.65855407714844,173.369873046875
43800.000652,223,245.85867309570312,173.36468505859375
43800.000652,224,251.98687744140625,174.88217163085938
43900.000654999996,222,239.73011779785156,173.40281677246094
43900.000654999996,223,245.84715270996094,173.49830627441406
43900.000654999996,224,251.66647338867188,175.08473205566406
44000.000655,222,239.86744689941406,173.53375244140625
44000.000655,223,245.7804718017578,173.57235717773438
44000.000655,224,251.78590393066406,174.9974822998047
44000.000655,222,239.86744689941406,173.53375244140625
44000.000655,223,245.7804718017578,173.57235717773438
44000.000655,224,251.78590393066406,174.9974822998047
44200.000658,222,240.03843688964844,173.5454559326172
44200.000658,223,245.78602600097656,173.52500915527344
44200.000658,224,251.58294677734375,174.99562072753906
44300.000660000005,222,239.92001342773438,173.5491180419922
44300.000660000005,223,245.87506103515625,173.28350830078125
44300.000660000005,224,251.80555725097656,174.87266540527344
44400.000661,222,239.71200561523438,173.31324768066406
44400.000661,223,245.94329833984375,173.457275390625
44400.000661,224,251.95004272460938,174.80393981933594
44400.000661,222,239.71200561523438,173.31324768066406
44400.000661,223,245.94329833984375,173.457275390625
44400.000661,224,251.95004272460938,174.80393981933594
44600.000664,222,239.61546325683594,173.3214569091797
44600.000664,223,245.80801391601562,173.38548278808594
44600.000664,224,252.06617736816406,174.8848876953125
44700.000666,222,239.62991333007812,173.29417419433594
44700.000666,223,245.8052520751953,173.370849609375
44700.000666,224,251.84014892578125,174.9010009765625
44800.000667,222,239.90496826171875,173.34620666503906
44800.000667,223,245.82510375976562,173.52145385742188
44800.000667,224,251.8102264404297,175.0956573486328
44900.000669,222,239.9420623779297,173.30453491210938
44900.000669,223,245.99681091308594,173.63734436035156
44900.000669,224,251.7310333251953,174.89088439941406
45000.000671,222,239.90988159179688,173.41165161132812
45000.000671,223,246.02296447753906,173.49932861328125
45000.000671,224,251.77696228027344,175.09487915039062
45100.000672,222,239.79562377929688,173.52630615234375
45100.000672,223,245.95335388183594,173.6773223876953
45100.000672,224,251.78097534179688,174.9864044189453
45200.000674,222,239.8347930908203,173.46075439453125
45200.000674,223,245.87525939941406,173.6239471435547
45200.000674,224,251.97293090820312,174.93368530273438
45300.000675,222,239.72238159179688,173.4001922607422
45300.000675,223,245.69117736816406,173.39309692382812
45300.000675,224,251.86477661132812,174.82833862304688
45400.000677,222,239.6577911376953,173.5172576904297
45400.000677,223,245.80172729492188,173.5955352783203
45400.000677,224,251.81161499023438,174.86007690429688
45500.000678,222,239.7561492919922,173.47781372070312
45500.000678,223,245.66476440429688,173.45143127441406
45500.000678,224,251.60589599609375,174.92491149902344
45600.00068,222,239.97438049316406,173.5621337890625
45600.00068,223,245.6626434326172,173.38145446777344
45600.00068,224,251.71722412109375,175.06976318359375
45700.000680000005,222,240.0585174560547,173.323974609375
45700.000680000005,223,245.91073608398438,173.3889923095703
45700.000680000005,224,251.66604614257812,174.9438018798828
45800.000683,222,239.92355346679688,173.41920471191406
45800.000683,223,245.8644561767578,173.3020477294922
45800.000683,224,251.80247497558594,174.93003845214844
45900.000683,222,239.96920776367188,173.44818115234375
45900.000683,223,245.78207397460938,173.3242645263672
45900.000683,224,251.8473358154297,174.9486541748047
45900.000683,222,239.96920776367188,173.44818115234375
45900.000683,223,245.78207397460938,173.3242645263672
45900.000683,224,251.8473358154297,174.9486541748047
46100.000686,222,239.89849853515625,173.30502319335938
46100.000686,223,245.76292419433594,173.3495330810547
46100.000686,224,251.84242248535156,174.91702270507812
46200.000689,222,239.82398986816406,173.3120574951172
46200.000689,223,245.79458618164062,173.33596801757812
46200.000689,224,251.89239501953125,174.8364715576172
46300.000689,222,239.74082946777344,173.4112548828125
46300.000689,223,245.6566925048828,173.4954071044922
46300.000689,224,251.8549041748047,174.82623291015625
46400.000692,222,239.91595458984375,173.56272888183594
46400.000692,223,245.81532287597656,173.4429168701172
46400.000692,224,251.987060546875,174.92105102539062
46500.000692,222,239.9049835205078,173.5283660888672
46500.000692,223,245.82891845703125,173.58718872070312
46500.000692,224,251.833984375,175.02859497070312
46600.000694,222,239.98179626464844,173.50804138183594
46600.000694,223,245.86337280273438,173.4626922607422
46600.000694,224,251.7500457763672,174.85519409179688
46700.000695,222,239.98443603515625,173.6590118408203
46700.000695,223,245.7201385498047,173.51708984375
46700.000695,224,251.9140167236328,174.8838348388672
46800.000697,222,239.87078857421875,173.30784606933594
46800.000697,223,245.9166259765625,173.50973510742188
46800.000697,224,251.7975311279297,174.86585998535156
46900.000697999996,222,239.9646453857422,173.3250274658203
46900.000697999996,223,245.7012176513672,173.37132263183594
46900.000697999996,224,251.7022247314453,175.09463500976562
47000.000700000004,222,239.7857666015625,173.46067810058594
47000.000700000004,223,245.67276000976562,173.32080078125
47000.000700000004,224,251.6592559814453,174.92926025390625
47100.000701,222,239.8358154296875,173.4156036376953
47100.000701,223,245.86148071289062,173.32760620117188
47100.000701,224,251.7587890625,174.87542724609375
47200.000703,222,239.9193878173828,173.66506958007812
47200.000703,223,245.95913696289062,173.3682098388672
47200.000703,224,251.8778533935547,174.96966552734375
47300.000705,222,239.84280395507812,173.46188354492188
47300.000705,223,245.80975341796875,173.49688720703125
47300.000705,224,251.70059204101562,175.0260772705078
47300.000705,222,239.84280395507812,173.46188354492188
47300.000705,223,245.80975341796875,173.49688720703125
47300.000705,224,251.70059204101562,175.0260772705078
47500.000708,222,239.87576293945312,173.33221435546875
47500.000708,223,246.0489044189453,173.36424255371094
47500.000708,224,251.75662231445312,175.05421447753906
47600.000709,222,239.75222778320312,173.60684204101562
47600.000709,223,245.6818084716797,173.400390625
47600.000709,224,251.66848754882812,175.21841430664062
47700.000711,222,239.72425842285156,173.39407348632812
47700.000711,223,245.6525421142578,173.3075714111328
47700.000711,224,251.69850158691406,175.0509796142578
47800.000712,222,239.70635986328125,173.39523315429688
47800.000712,223,245.79806518554688,173.18907165527344
47800.000712,224,251.7818603515625,174.94004821777344
47900.000714,222,239.80331420898438,173.3480224609375
47900.000714,223,245.76666259765625,173.38124084472656
47900.000714,224,251.61293029785156,174.960205078125
48000.000716,222,239.88165283203125,173.1705780029297
48000.000716,223,245.64572143554688,173.1758270263672
48000.000716,224,251.5626678466797,175.12533569335938
48100.000717,222,239.91331481933594,173.254638671875
48100.000717,223,245.82232666015625,173.23095703125
48100.000717,224,251.7661590576172,174.96725463867188
48200.000719,222,239.75057983398438,173.37452697753906
48200.000719,223,245.77340698242188,173.16299438476562
48200.000719,224,251.73651123046875,174.8472900390625
48300.00072,222,239.86505126953125,173.38525390625
48300.00072,223,245.91685485839844,173.2074432373047
48300.00072,224,251.74807739257812,174.945068359375
48400.000722000004,222,239.73780822753906,173.3927459716797
48400.000722000004,223,245.8082733154297,173.32443237304688
48400.000722000004,224,251.5959930419922,174.98843383789062
48500.000723,222,239.8018035888672,173.5839385986328
48500.000723,223,245.94610595703125,173.2985382080078
48500.000723,224,251.71063232421875,174.994384765625
48600.000725,222,239.9850616455078,173.39297485351562
48600.000725,223,245.8587646484375,173.28860473632812
48600.000725,224,251.77735900878906,174.9527587890625
48700.000725000005,222,239.8861083984375,173.35992431640625
48700.000725000005,223,245.9920196533203,173.48806762695312
48700.000725000005,224,251.54232788085938,175.07241821289062
48800.000728,222,240.00506591796875,173.40684509277344
48800.000728,223,246.07958984375,173.4149627685547
48800.000728,224,251.56898498535156,175.02980041503906
48900.000728,222,239.947509765625,173.40066528320312
48900.000728,223,246.12098693847656,173.42929077148438
48900.000728,224,251.794189453125,174.97677612304688
49000.000731,222,239.83180236816406,173.39122009277344
49000.000731,223,245.96859741210938,173.5380096435547
49000.000731,224,251.9523468017578,174.8906707763672
49100.000731,222,239.78533935546875,173.38632202148438
49100.000731,223,245.81275939941406,173.3942413330078
49100.000731,224,251.97970581054688,174.93414306640625
49200.000732,222,239.75038146972656,173.3524627685547
49200.000732,223,245.6683349609375,173.436767578125
49200.000732,224,251.95123291015625,174.83721923828125
49300.000734,222,239.86268615722656,173.4163055419922
49300.000734,223,245.56253051757812,173.41098022460938
49300.000734,224,251.8332061767578,174.92556762695312
49400.000735,222,239.77175903320312,173.29745483398438
49400.000735,223,245.59225463867188,173.38104248046875
49400.000735,224,251.77108764648438,175.0017852783203
49500.000737,222,239.86976623535156,173.21697998046875
49500.000737,223,245.655517578125,173.40814208984375
49500.000737,224,251.8720245361328,174.97879028320312
49600.000739,222,239.8831787109375,173.3455352783203
49600.000739,223,245.67881774902344,173.35556030273438
49600.000739,224,251.8621368408203,174.93455505371094
49700.00074,222,239.70855712890625,173.33323669433594
49700.00074,223,245.78866577148438,173.46041870117188
49700.00074,224,251.92901611328125,174.75450134277344
49800.000742000004,222,239.78541564941406,173.47052001953125
49800.000742000004,223,245.75071716308594,173.57041931152344
49800.000742000004,224,251.74966430664062,174.77940368652344
49900.000743,222,239.7570037841797,173.4139862060547
49900.000743,223,245.8625030517578,173.59532165527344
49900.000743,224,251.6905517578125,174.96743774414062
50000.000745000005,222,239.77157592773438,173.54237365722656
50000.000745000005,223,245.9311065673828,173.51515197753906
50000.000745000005,224,251.8185577392578,174.91131591796875
50100.000746,222,239.8575439453125,173.28126525878906
50100.000746,223,245.89312744140625,173.5117950439453
50100.000746,224,251.7300262451172,174.91595458984375
50200.000748,222,239.8769989013672,173.42913818359375
50200.000748,223,245.9078826904297,173.65956115722656
50200.000748,224,251.92005920410156,174.93031311035156
50300.00075,222,239.84609985351562,173.33135986328125
50300.00075,223,245.72535705566406,173.54161071777344
50300.00075,224,251.80540466308594,174.9647979736328
50400.000751,222,239.75230407714844,173.38427734375
