Message Time (ms),Map Position X (m),Map Position Y (m),Body Twist Longitudinal (mps)
28200.000420999997,258.1196594238281,124.99998474121094,0.0
28300.000422,258.1196594238281,124.99998474121094,0.0
28400.000424,258.1196594238281,124.99998474121094,0.0
28500.000425,258.1196594238281,124.99998474121094,0.0
28600.000427000003,258.1196594238281,124.99998474121094,0.0
28700.000428,258.1196594238281,124.99998474121094,0.0
28800.00043,258.1196594238281,124.99998474121094,0.0
28900.000431,258.1196594238281,124.99998474121094,0.0
29000.000432,258.1196594238281,124.99998474121094,0.0
29100.000433999998,258.1196594238281,124.99998474121094,0.0
29200.000434999998,258.1196594238281,124.99998474121094,0.0
29300.000437000002,258.1196594238281,124.99998474121094,0.0
29400.000438,258.1196594238281,124.99998474121094,0.0
29500.00044,258.1196594238281,124.99998474121094,0.0
29600.000441,258.1196594238281,124.99998474121094,0.0
29700.000443,258.1196594238281,124.99998474121094,0.0
29800.000443999998,258.1196594238281,124.99998474121094,0.0
29900.000446,258.1196594238281,124.99998474121094,0.0
30000.000447000002,258.1196594238281,124.99998474121094,0.0
30100.000449,258.1196594238281,124.99998474121094,0.0
30200.00045,258.1196594238281,124.99998474121094,0.0
30300.000452,258.1196594238281,124.99998474121094,0.0
30400.000453,258.1196594238281,124.99998474121094,0.0
30500.000454999998,258.1196594238281,124.99998474121094,0.0
30600.000456,258.1196594238281,124.99998474121094,0.0
30700.000458000002,258.1196594238281,124.99998474121094,0.0
30800.000459,258.1196594238281,124.99998474121094,0.0
30900.000461,258.1196594238281,124.99998474121094,0.0
31000.000462,258.1196594238281,124.99998474121094,0.0
31100.000464,258.1196594238281,124.99998474121094,0.0
31200.000464999997,258.1196594238281,124.99998474121094,0.0
31300.000467,258.1196594238281,124.99998474121094,0.0
31400.000468000002,258.1196594238281,124.99998474121094,0.0
31500.00047,258.1196594238281,124.99998474121094,0.0
31600.000471000003,258.1196594238281,124.99998474121094,0.0
31700.000473,258.1196594238281,124.99998474121094,0.0
31800.000474,258.1196594238281,124.99998474121094,0.0
31900.000475999997,258.1196594238281,124.99998474121094,0.0
32000.000477,258.1196594238281,124.99998474121094,0.0
32100.000479000002,258.1196594238281,124.99998474121094,0.0
32200.00048,258.1196594238281,124.99998474121094,0.0
32300.000482000003,258.1196594238281,124.99998474121094,0.0
32400.000483,258.1196594238281,124.99998474121094,0.0
32500.000485,258.1196594238281,124.99998474121094,0.0
32600.000485999997,258.1196594238281,124.99998474121094,0.0
32700.000488,258.1196594238281,124.99998474121094,0.0
32800.000489,258.1196594238281,124.99998474121094,0.0
32900.000491,258.1196594238281,124.99998474121094,0.0
33000.000492,258.1196594238281,124.99998474121094,0.0
33100.000494,258.1196594238281,124.99998474121094,0.0
33200.000495,258.1196594238281,124.99998474121094,0.0
33300.000497,258.1196594238281,124.99998474121094,0.0
33400.000497999994,258.1196594238281,124.99998474121094,0.0
33500.0005,258.1196594238281,124.99998474121094,0.0
33600.000500999995,258.1196594238281,124.99998474121094,0.0
33700.000502999996,258.1196594238281,124.99998474121094,0.0
33800.000504,258.1196594238281,124.99998474121094,0.0
33900.000506,258.1196594238281,124.99998474121094,0.0
34000.000507000004,258.1196594238281,124.99998474121094,0.0
34100.000508,258.1196594238281,124.99998474121094,0.0
34200.000510000005,258.1196594238281,124.99998474121094,0.0
34300.000511,258.1196594238281,124.99998474121094,0.0
34400.000513,258.1196594238281,124.99998474121094,0.0
34500.000514,258.1196594238281,124.99998474121094,0.0
34600.000516,258.1196594238281,124.99998474121094,0.0
34700.000517,258.1196594238281,124.99998474121094,0.0
34800.000519,258.1196594238281,124.99998474121094,0.0
34900.00052,258.1196594238281,124.99998474121094,0.0
35000.000522,258.1196594238281,124.99998474121094,0.0
35100.000522999995,258.1196594238281,124.99998474121094,0.0
35200.000525,258.1196594238281,124.99998474121094,0.0
35300.000525999996,258.1196594238281,124.99998474121094,0.0
35400.000528,258.1196594238281,124.99998474121094,0.0
35500.000529,258.1196594238281,124.99998474121094,0.0
35600.000531,258.1196594238281,124.99998474121094,0.0
35700.000532,258.1196594238281,124.99998474121094,0.0
35800.000534,258.1196594238281,124.99998474121094,0.0
35900.000535,258.1196594238281,124.99998474121094,0.0
36000.000537,258.1196594238281,124.99998474121094,0.0
36100.000538,258.1196594238281,124.99998474121094,0.0
36200.00054,258.1196594238281,124.99998474121094,0.0
36300.000541,258.1196594238281,124.99998474121094,0.0
36400.000542999995,258.1196594238281,124.99998474121094,0.0
36500.000544,258.1196594238281,124.99998474121094,0.0
36600.000545999996,258.1196594238281,124.99998474121094,0.0
36700.000547,258.1196594238281,124.99998474121094,0.0
36800.000549000004,258.1196594238281,124.99998474121094,0.0
36900.000550000004,258.1196594238281,124.99998474121094,0.0
37000.000552000005,258.1196594238281,124.99998474121094,0.0
37100.000553,258.1196594238281,124.99998474121094,0.0
37200.000555000006,258.1196594238281,124.99998474121094,0.0
37300.000556,258.1196594238281,124.99998474121094,0.0
37400.000558,258.1196594238281,124.99998474121094,0.0
37500.000559,258.1196594238281,124.99998474121094,0.0
37600.000561,258.1196594238281,124.99998474121094,0.0
37700.000562,258.1196594238281,124.99998474121094,0.0
37800.000564,258.1196594238281,124.99998474121094,0.0
37900.000565,258.1196594238281,124.99998474121094,0.0
38000.000567,258.1196594238281,124.99998474121094,0.0
38100.000567999996,258.1196594238281,124.99998474121094,0.0
38200.000570000004,258.1196594238281,124.99998474121094,0.0
38300.000571,258.1196594238281,124.99998474121094,0.0
38400.000573,258.1196594238281,124.99998474121094,0.0
38500.000574,258.1196594238281,124.99998474121094,0.0
38600.000576,258.1196594238281,124.99998474121094,0.0
38700.000577,258.1196594238281,124.99998474121094,0.0
38800.000579,258.1196594238281,124.99998474121094,0.0
38900.00058,258.1196594238281,124.99998474121094,0.0
39000.000582,258.1196594238281,124.99998474121094,0.0
39100.000583,258.1196594238281,124.99998474121094,0.0
39200.000584,258.1196594238281,124.99998474121094,0.0
39300.000586,258.1196594238281,124.99998474121094,0.0
39400.000587,258.1196594238281,124.99998474121094,0.0
39500.000589,258.1196594238281,124.99998474121094,0.0
39600.00059,258.1196594238281,124.99998474121094,0.0
39700.000592000004,258.1196594238281,124.99998474121094,0.0
39800.000593,258.1196594238281,124.99998474121094,0.0
39900.000595000005,258.1196594238281,124.99998474121094,0.0
40000.000596,258.1196594238281,124.99998474121094,0.0
40100.000598,258.1196594238281,124.99998474121094,0.0
40200.000599,258.1196594238281,124.99998474121094,0.0
40300.000601,258.1196594238281,124.99998474121094,0.0
40400.000602,258.1196594238281,124.99998474121094,0.0
40500.000604,258.1196594238281,124.99998474121094,0.0
40600.000605,258.1196594238281,124.99998474121094,0.0
40700.000607,258.1196594238281,124.99998474121094,0.0
40800.000607999995,258.1196594238281,124.99998474121094,0.0
40900.00061,258.1196594238281,124.99998474121094,0.0
41000.000610999996,258.1196594238281,124.99998474121094,0.0
41100.000613,258.1196594238281,124.99998474121094,0.0
41200.000614,258.1196594238281,124.99998474121094,0.0
41300.000616,258.1196594238281,124.99998474121094,0.0
41400.000617000005,258.1196594238281,124.99998474121094,0.0
41500.000619,258.1196594238281,124.99998474121094,0.0
41600.000620000006,258.1196594238281,124.99998474121094,0.0
41700.000622,258.1196594238281,124.99998474121094,0.0
41800.000623,258.1196594238281,124.99998474121094,0.0
41900.000625,258.1196594238281,124.99998474121094,0.0
42000.000626,258.1196594238281,124.99998474121094,0.0
42100.000627999994,258.1196594238281,124.99998474121094,0.0
42200.000629,258.1196594238281,124.99998474121094,0.0
42300.000631,258.1196594238281,124.99998474121094,0.0
42400.000632,258.1196594238281,124.99998474121094,0.0
42500.000634,258.1196594238281,124.99998474121094,0.0
42600.000635000004,258.1196594238281,124.99998474121094,0.0
42700.000637000005,258.1196594238281,124.99998474121094,0.0
42800.000638,258.1196594238281,124.99998474121094,0.0
42900.00064,258.1196594238281,124.99998474121094,0.0
43000.000641,258.1196594238281,124.99998474121094,0.0
43100.000643,258.1196594238281,124.99998474121094,0.0
43200.000644,258.1196594238281,124.99998474121094,0.0
43300.000646,258.1196594238281,124.99998474121094,0.0
43400.000647,258.1196594238281,124.99998474121094,0.0
43500.000649,258.1196594238281,124.99998474121094,0.0
43600.00065,258.1196594238281,124.99998474121094,0.0
43700.000652,258.1196594238281,124.99998474121094,0.0
43800.000652999996,258.1196594238281,124.99998474121094,0.0
43900.000654999996,258.1196594238281,124.99998474121094,0.0
44000.000656,258.1196594238281,124.99998474121094,0.0
44100.000658,258.1196594238281,124.99998474121094,0.0
44200.000659,258.1196594238281,124.99998474121094,0.0
44300.000660000005,258.1196594238281,124.99998474121094,0.0
44400.000662,258.1196594238281,124.99998474121094,0.0
44500.000663,258.1196594238281,124.99998474121094,0.0
44600.000665,258.1196594238281,124.99998474121094,0.0
44700.000666,258.1196594238281,124.99998474121094,0.0
44800.000668,258.1196594238281,124.99998474121094,0.0
44900.000669,258.1196594238281,124.99998474121094,0.0
45000.000671,258.1196594238281,124.99998474121094,0.0
45100.000672,258.1196594238281,124.99998474121094,0.0
45200.000674,258.1196594238281,124.99998474121094,0.0
45300.000675,258.1196594238281,124.99998474121094,0.0
45400.000677,258.1196594238281,124.99998474121094,0.0
45500.000678,258.1196594238281,124.99998474121094,0.0
45600.00068,258.1196594238281,124.99998474121094,0.0
45700.000681,258.1196594238281,124.99998474121094,0.0
45800.000683,258.1196594238281,124.99998474121094,0.0
45900.000684,258.1196594238281,124.99998474121094,0.0
46000.000686,258.1196594238281,124.99998474121094,0.0
46100.000687,258.1196594238281,124.99998474121094,0.0
46200.000689,258.1196594238281,124.99998474121094,0.0
46300.00069,258.1196594238281,124.99998474121094,0.0
46400.000692,258.1196594238281,124.99998474121094,0.0
46500.000692999994,258.1196594238281,124.99998474121094,0.0
46600.000694999995,258.1196594238281,124.99998474121094,0.0
46700.000696,258.1196594238281,124.99998474121094,0.0
46800.000697999996,258.1196594238281,124.99998474121094,0.0
46900.000699000004,258.1196594238281,124.99998474121094,0.0
47000.000701,258.1196594238281,124.99998474121094,0.0
47100.000702000005,258.1196594238281,124.99998474121094,0.0
47200.000704,258.1196594238281,124.99998474121094,0.0
47300.000705,258.1196594238281,124.99998474121094,0.0
47400.000707,258.1196594238281,124.99998474121094,0.0
47500.000708,258.1196594238281,124.99998474121094,0.0
47600.00071,258.1196594238281,124.99998474121094,0.0
47700.000711,258.1196594238281,124.99998474121094,0.0
47800.000713,258.1196594238281,124.99998474121094,0.0
47900.000714,258.1196594238281,124.99998474121094,0.0
48000.000716,258.1196594238281,124.99998474121094,0.0
48100.000717,258.1196594238281,124.99998474121094,0.0
48200.000719,258.1196594238281,124.99998474121094,0.0
48300.00072,258.1196594238281,124.99998474121094,0.0
48400.000722000004,258.1196594238281,124.99998474121094,0.0
48500.000723,258.1196594238281,124.99998474121094,0.0
48600.000725,258.1196594238281,124.99998474121094,0.0
48700.000726,258.1196594238281,124.99998474121094,0.0
48800.000728,258.1196594238281,124.99998474121094,0.0
48900.000729,258.1196594238281,124.99998474121094,0.0
49000.000731,258.1196594238281,124.99998474121094,0.0
49100.000732,258.1196594238281,124.99998474121094,0.0
49200.000733,258.1196594238281,124.99998474121094,0.0
49300.000734999994,258.1196594238281,124.99998474121094,0.0
49400.000736,258.1196594238281,124.99998474121094,0.0
49500.000737999995,258.1196594238281,124.99998474121094,0.0
49600.000739,258.1196594238281,124.99998474121094,0.0
49700.000740999996,258.1196594238281,124.99998474121094,0.0
49800.000742000004,258.1196594238281,124.99998474121094,0.0
49900.000744000004,258.1196594238281,124.99998474121094,0.0
50000.000745000005,258.1196594238281,124.99998474121094,0.0
50100.000747000006,258.1196594238281,124.99998474121094,0.0
50200.000748,258.1196594238281,124.99998474121094,0.0
50300.00075,258.1196594238281,124.99998474121094,0.0
50400.000751,258.1196594238281,124.99998474121094,0.0
50500.000753,258.1196594238281,124.99998474121094,0.0
50600.000754,258.1196594238281,124.99998474121094,0.0
50700.000756,258.1196594238281,124.99998474121094,0.0
50800.000757,258.1196594238281,124.99998474121094,0.0
50900.000759,258.1196594238281,124.99998474121094,0.0
51000.000759999995,258.1196594238281,124.99998474121094,0.0
51100.000762,258.1196594238281,124.99998474121094,0.0
51200.000763,258.1196594238281,124.99998474121094,0.0
51300.000765,258.1196594238281,124.99998474121094,0.0
51400.000766,258.1196594238281,124.99998474121094,0.0
51500.000768,258.1196594238281,124.99998474121094,0.0
51600.000769,258.1196594238281,124.99998474121094,0.0
51700.000771,258.1196594238281,124.99998474121094,0.0
51800.000772,258.1196594238281,124.99998474121094,0.0
51900.000774,258.1196594238281,124.99998474121094,0.0
52000.00077499999,258.1196594238281,124.99998474121094,0.0
52100.000777,258.1196594238281,124.99998474121094,0.0
52200.000778,258.1196594238281,124.99998474121094,0.0
52300.000779999995,258.1196594238281,124.99998474121094,0.0
