condition,run,object_id,t_flir_detect,t_flir_log,t_streets_rx,t_kafka_produce,t_kafka_sdo_create,t_sdss_consume,t_sdss_send,t_kafka_sdsm_create,t_streets_sdsm_rx,t_streets_encode,t_pc2_tena_rx,t_pc2_tena_tx,sdsm_uper_hex,t_pc1_tena_rx,t_pc1_bus,t_immediate_fwd,t_rsu_broadcast,t_ros_inbound,t_ros_j3224,t_ros_fused,t_obu_radio_rx,stages_reached,reached_vehicle,last_stage_reached,d_flir_detect__flir_log_ms,d_flir_log__streets_rx_ms,d_streets_rx__kafka_produce_ms,d_kafka_produce__kafka_sdo_create_ms,d_kafka_sdo_create__sdss_consume_ms,d_sdss_consume__sdss_send_ms,d_sdss_send__kafka_sdsm_create_ms,d_kafka_sdsm_create__streets_sdsm_rx_ms,d_streets_sdsm_rx__streets_encode_ms,d_streets_encode__pc2_tena_rx_ms,d_pc2_tena_rx__pc2_tena_tx_ms,d_pc2_tena_tx__pc1_tena_rx_ms,d_pc1_tena_rx__pc1_bus_ms,d_pc1_bus__immediate_fwd_ms,d_immediate_fwd__rsu_broadcast_ms,d_rsu_broadcast__obu_radio_rx_ms,d_obu_radio_rx__ros_inbound_ms,d_ros_inbound__ros_j3224_ms,d_ros_j3224__ros_fused_ms,lat_flir_log_ms,lat_streets_rx_ms,lat_kafka_produce_ms,lat_kafka_sdo_create_ms,lat_sdss_consume_ms,lat_sdss_send_ms,lat_kafka_sdsm_create_ms,lat_streets_sdsm_rx_ms,lat_streets_encode_ms,lat_pc2_tena_rx_ms,lat_pc2_tena_tx_ms,lat_pc1_tena_rx_ms,lat_pc1_bus_ms,lat_immediate_fwd_ms,lat_rsu_broadcast_ms,lat_obu_radio_rx_ms,lat_ros_inbound_ms,lat_ros_j3224_ms,lat_ros_fused_ms
20sec,20sec_run15,13327,1789497653902,1789497653929,1789497653930,1789497653930,1789497653930,1789497653937,1789497653957,1789497653957,1789497653964,1789497653964,1789497653964,1789497653964,0029324a313233343fdfaa5f2a34b11a4299b9055e7a9bd50e2000000000000160590d03d8480c650bfdcbfffff809300021e50880,1789497653977,1789497653977,1789497653978,1789497653984.283,1789497654002.1646,1789497654003.7786,1789497654028.1958,1789497653994.7888,20,True,t_ros_fused,27,1,0,0,7,20,0,7,0,0,0,13,0,1,6.282958984375,10.505859375,7.375732421875,1.614013671875,24.417236328125,27,28,28,28,35,55,55,62,62,62,62,75,75,76,82.282958984375,92.788818359375,100.16455078125,101.778564453125,126.19580078125
20sec,20sec_run15,13327,1789497654003,1789497654022,1789497654023,1789497654023,1789497654023,1789497654029,1789497654056,1789497654056,1789497654062,1789497654062,1789497654062,1789497654062,0029324b313233343fdfaa5f2a34ca1a4299b9055e7a9bd50e2000000000000160590d03d8440c650bfdcbfffff806380022030880,1789497654087,1789497654087,1789497654087,1789497654097.8391,1789497654122.6565,1789497654239.5574,1789497654240.3513,1789497654114.9531,20,True,t_ros_fused,19,1,0,0,6,27,0,6,0,0,0,25,0,0,10.839111328125,17.114013671875,7.703369140625,116.90087890625,0.7939453125,19,20,20,20,26,53,53,59,59,59,59,84,84,84,94.839111328125,111.953125,119.656494140625,236.557373046875,237.351318359375
20sec,20sec_run15,13327,1789497654103,1789497654123,1789497654124,1789497654124,1789497654124,1789497654130,1789497654157,1789497654157,1789497654162,1789497654163,1789497654163,1789497654163,0029324c313233343fdfaa5f2a34e31a4299b9055e7a9bd50e2000000000000160590d03d8440c650bfdc3fffff8063800221c0880,1789497654177,1789497654177,1789497654178,1789497654203.8838,1789497654227.8015,1789497654263.7556,1789497654343.6616,1789497654220.3901,20,True,t_ros_fused,20,1,0,0,6,27,0,5,1,0,0,14,0,1,25.8837890625,16.50634765625,7.411376953125,35.9541015625,79.906005859375,20,21,21,21,27,54,54,59,60,60,60,74,74,75,100.8837890625,117.39013671875,124.801513671875,160.755615234375,240.66162109375
20sec,20sec_run15,13327,1789497654200,1789497654215,1789497654215,1789497654215,1789497654215,1789497654221,1789497654257,1789497654257,1789497654262,1789497654262,1789497654263,1789497654263,0029324d313233343fdfaa5f2a34fc1a4299b9055e7a9bd50e2000000000000160590d03d8500c650bfdbbfffff809300022120880,1789497654279,1789497654279,1789497654279,1789497654297.467,1789497654319.4883,1789497654343.7791,1789497654457.6338,1789497654312.1318,20,True,t_ros_fused,15,0,0,0,6,36,0,5,0,1,0,16,0,0,18.467041015625,14.664794921875,7.3564453125,24.290771484375,113.854736328125,15,15,15,15,21,57,57,62,62,63,63,79,79,79,97.467041015625,112.1318359375,119.48828125,143.779052734375,257.6337890625
20sec,20sec_run15,13327,1789497654301,1789497654326,1789497654326,1789497654326,1789497654326,1789497654332,1789497654356,1789497654356,1789497654362,1789497654362,1789497654363,1789497654363,0029324e313233343fdfaa5f2a35151a4299b9055e7a9bd50e2000000000000160590d03d84c0c650bfdbbfffff809300021b30880,1789497654380,1789497654381,1789497654381,1789497654388.8831,1789497654410.5051,1789497654451.5273,1789497654457.6338,1789497654403.0391,20,True,t_ros_fused,25,0,0,0,6,24,0,6,0,1,0,17,1,0,7.883056640625,14.156005859375,7.466064453125,41.022216796875,6.1064453125,25,25,25,25,31,55,55,61,61,62,62,79,80,80,87.883056640625,102.0390625,109.505126953125,150.52734375,156.6337890625
20sec,20sec_run15,13327,1789497654401,1789497654407,1789497654408,1789497654408,1789497654408,1789497654413,1789497654456,1789497654456,1789497654462,1789497654462,1789497654462,1789497654462,0029324f313233343fdfaa5f2a352e1a4299b9055e7a9bd50e2000000000000160590d03d84c0c650bfdabfffff80b680025370880,1789497654466,1789497654466,1789497654466,1789497654471.0779,1789497654497.2549,1789497654501.7061,1789497654526.7488,1789497654489.8691,20,True,t_ros_fused,6,1,0,0,5,43,0,6,0,0,0,4,0,0,5.077880859375,18.791259765625,7.3857421875,4.451171875,25.042724609375,6,7,7,7,12,55,55,61,61,61,61,65,65,65,70.077880859375,88.869140625,96.2548828125,100.7060546875,125.748779296875
20sec,20sec_run15,13327,1789497654500,1789497654518,1789497654519,1789497654519,1789497654519,1789497654525,1789497654556,1789497654556,1789497654562,1789497654562,1789497654563,1789497654563,00293250313233343fdfaa5f2a35471a4299b9055e7a9bd50e2000000000000160590d03d8500c650bfdabfffff80b680025370880,1789497654605,1789497654606,1789497654606,1789497654610.603,1789497654632.2769,1789497654644.8081,1789497654744.2495,1789497654624.7319,20,True,t_ros_fused,18,1,0,0,6,31,0,6,0,1,0,42,1,0,4.60302734375,14.12890625,7.544921875,12.53125,99.44140625,18,19,19,19,25,56,56,62,62,63,63,105,106,106,110.60302734375,124.73193359375,132.27685546875,144.80810546875,244.24951171875
20sec,20sec_run15,13327,1789497654602,1789497654609,1789497654610,1789497654610,1789497654610,1789497654616,1789497654657,1789497654657,1789497654663,1789497654663,1789497654663,1789497654663,00293251313233343fdfaa5f2a35601a4299b9055e7a9bd50e2000000000000160590d03d8480c6503fda3fffff80d2800250a0880,1789497654698,1789497654698,1789497654698,1789497654703.948,1789497654721.8755,1789497654744.3806,1789497654825.3601,1789497654714.478,20,True,t_ros_fused,7,1,0,0,6,41,0,6,0,0,0,35,0,0,5.947998046875,10.530029296875,7.3974609375,22.505126953125,80.9794921875,7,8,8,8,14,55,55,61,61,61,61,96,96,96,101.947998046875,112.47802734375,119.87548828125,142.380615234375,223.360107421875
20sec,20sec_run15,13327,1789497654704,1789497654731,1789497654732,1789497654732,1789497654732,1789497654739,1789497654757,1789497654757,1789497654763,1789497654763,1789497654764,1789497654764,00293252313233343fdfaa5f2a35791a4299b9055e7a9bd50e2000000000000160590d03d8400c64ebfd9bfffff811a80024d80880,1789497654787,1789497654787,1789497654787,1789497654798.3149,1789497654818.6182,1789497654825.4126,1789497654942.4893,1789497654811.2161,20,True,t_ros_fused,27,1,0,0,7,18,0,6,0,1,0,23,0,0,11.31494140625,12.901123046875,7.402099609375,6.79443359375,117.07666015625,27,28,28,28,35,53,53,59,59,60,60,83,83,83,94.31494140625,107.216064453125,114.6181640625,121.41259765625,238.4892578125
20sec,20sec_run15,13327,1789497654803,1789497654813,1789497654814,1789497654814,1789497654814,1789497654820,1789497654856,1789497654856,1789497654863,1789497654863,1789497654864,1789497654864,00293253313233343fdfaa5f2a35921a4299b9055e7a9bd50e2000000000000160590d03d8440c64ebfd8bfffff814a800251e0880,1789497654872,1789497654873,1789497654873,1789497654902.1421,1789497654921.8604,1789497654942.604,1789497655064.7915,1789497654913.835,20,True,t_ros_fused,10,1,0,0,6,36,0,7,0,1,0,8,1,0,29.14208984375,11.69287109375,8.025390625,20.74365234375,122.1875,10,11,11,11,17,53,53,60,60,61,61,69,70,70,99.14208984375,110.8349609375,118.8603515625,139.60400390625,261.79150390625
20sec,20sec_run15,13327,1789497654903,1789497654925,1789497654925,1789497654925,1789497654925,1789497654931,1789497654957,1789497654957,1789497654962,1789497654962,1789497654963,1789497654963,00293254313233343fdfaa5f2a35ab1a4299b9055e7a9bd50e2000000000000160590d03d8440c64dbfd83fffff815680024ba0880,1789497654971,1789497654971,1789497654972,1789497654988.238,1789497655011.3354,1789497655065.6206,1789497655133.0488,1789497655003.564,20,True,t_ros_fused,22,0,0,0,6,26,0,5,0,1,0,8,0,1,16.238037109375,15.325927734375,7.771484375,54.28515625,67.42822265625,22,22,22,22,28,54,54,59,59,60,60,68,68,69,85.238037109375,100.56396484375,108.33544921875,162.62060546875,230.048828125
20sec,20sec_run15,13327,1789497655003,1789497655016,1789497655016,1789497655016,1789497655016,1789497655022,1789497655057,1789497655057,1789497655062,1789497655062,1789497655063,1789497655063,00293255313233343fdfaa5f2a35c41a4299b9055e7a9bd50e2000000000000160590d03d8440c64dbfd7bfffff817680024b00880,1789497655068,1789497655068,1789497655069,1789497655072.886,1789497655093.043,1789497655097.2627,1789497655133.0488,1789497655085.689,20,True,t_ros_fused,13,0,0,0,6,35,0,5,0,1,0,5,0,1,3.885986328125,12.802978515625,7.35400390625,4.2197265625,35.7861328125,13,13,13,13,19,54,54,59,59,60,60,65,65,66,69.885986328125,82.68896484375,90.04296875,94.2626953125,130.048828125
20sec,20sec_run15,13327,1789497655103,1789497655107,1789497655108,1789497655108,1789497655108,1789497655114,1789497655157,1789497655157,1789497655162,1789497655163,1789497655163,1789497655163,00293256313233343fdfaa5f2a35dd1a4299b9055e7a9bd50e2000000000000160590d03d8440c64dbfd6bfffff816e80024ab0880,1789497655167,1789497655167,1789497655167,1789497655171.6941,1789497655193.7468,1789497655204.7578,1789497655245.79,1789497655186.3252,20,True,t_ros_fused,4,1,0,0,6,43,0,5,1,0,0,4,0,0,4.694091796875,14.631103515625,7.421630859375,11.010986328125,41.0322265625,4,5,5,5,11,54,54,59,60,60,60,64,64,64,68.694091796875,83.3251953125,90.746826171875,101.7578125,142.7900390625
20sec,20sec_run15,13327,1789497655202,1789497655209,1789497655209,1789497655209,1789497655209,1789497655215,1789497655257,1789497655257,1789497655262,1789497655262,1789497655262,1789497655262,00293257313233343fdfaa5f2a35f61a4299b9055e7a9bd50e2000000000000160590d03d8480c64c3fd73fffff816a80024970880,1789497655269,1789497655269,1789497655269,1789497655273.8992,1789497655290.2393,1789497655314.4204,1789497655328.5066,1789497655282.9231,20,True,t_ros_fused,7,0,0,0,6,42,0,5,0,0,0,7,0,0,4.899169921875,9.02392578125,7.316162109375,24.18115234375,14.086181640625,7,7,7,7,13,55,55,60,60,60,60,67,67,67,71.899169921875,80.923095703125,88.2392578125,112.42041015625,126.506591796875
20sec,20sec_run15,13327,1789497655301,1789497655310,1789497655341,1789497655341,1789497655341,1789497655347,1789497655356,1789497655357,1789497655362,1789497655362,1789497655363,1789497655363,00293258313233343fdfaa5f2a360f1a4299b9055e7a9bd50e2000000000000160590d03d84c0c64c3fd6bfffff8146800248d0880,1789497655394,1789497655394,1789497655394,1789497655398.606,1789497655416.2903,1789497655479.7905,1789497655633.0154,1789497655407.9121,20,True,t_ros_fused,9,31,0,0,6,9,1,5,0,1,0,31,0,0,4.60595703125,9.30615234375,8.378173828125,63.500244140625,153.224853515625,9,40,40,40,46,55,56,61,61,62,62,93,93,93,97.60595703125,106.912109375,115.290283203125,178.79052734375,332.015380859375
20sec,20sec_run15,13327,1789497655401,1789497655411,1789497655412,1789497655412,1789497655412,1789497655418,1789497655457,1789497655457,1789497655462,1789497655463,1789497655463,1789497655463,00293259313233343fdfaa5f2a36281a4299b9055e7a9bd50e2000000000000160590d03d84c0c64c3fd5bfffff814280024880880,1789497655480,1789497655481,1789497655481,1789497655494.6931,1789497655511.084,1789497655535.6982,1789497655633.0154,1789497655503.7661,20,True,t_ros_fused,10,1,0,0,6,39,0,5,1,0,0,17,1,0,13.693115234375,9.072998046875,7.31787109375,24.6142578125,97.317138671875,10,11,11,11,17,56,56,61,62,62,62,79,80,80,93.693115234375,102.76611328125,110.083984375,134.6982421875,232.015380859375
20sec,20sec_run15,13327,1789497655502,1789497655523,1789497655523,1789497655523,1789497655523,1789497655529,1789497655557,1789497655557,1789497655562,1789497655562,1789497655563,1789497655563,0029325a313233343fdfaa5f2a36411a4299b9055e7a9bd50e2000000000000160590d03d8480c64c3fd53fffff81428002482f880,1789497655571,1789497655571,1789497655571,1789497655678.0801,1789497655699.4492,1789497655753.4434,1789497655757.3577,1789497655692.1401,20,True,t_ros_fused,21,0,0,0,6,28,0,5,0,1,0,8,0,0,107.080078125,14.06005859375,7.30908203125,53.994140625,3.914306640625,21,21,21,21,27,55,55,60,60,61,61,69,69,69,176.080078125,190.14013671875,197.44921875,251.443359375,255.357666015625
20sec,20sec_run15,13327,1789497655603,1789497655624,1789497655624,1789497655625,1789497655625,1789497655630,1789497655656,1789497655656,1789497655664,1789497655664,1789497655665,1789497655665,0029325b313233343fdfaa5f2a365a1a4299b9055e7a9bd50e2000000000000160590d03d8440c64c3fd43fffff815680024880880,1789497655673,1789497655673,1789497655674,1789497655687.947,1789497655707.197,1789497655757.5525,1789497655878.7952,1789497655700.0061,20,True,t_ros_fused,21,0,1,0,5,26,0,8,0,1,0,8,0,1,13.947021484375,12.05908203125,7.19091796875,50.35546875,121.24267578125,21,21,22,22,27,53,53,61,61,62,62,70,70,71,84.947021484375,97.006103515625,104.197021484375,154.552490234375,275.795166015625
20sec,20sec_run15,13327,1789497655704,1789497655725,1789497655726,1789497655726,1789497655726,1789497655732,1789497655757,1789497655757,1789497655762,1789497655762,1789497655763,1789497655763,0029325c313233343fdfaa5f2a36731a4299b9055e7a9bd50e2000000000000160590d03d8400c64d3fd43fffff811e80024970880,1789497655782,1789497655783,1789497655783,1789497655787.5481,1789497655806.9436,1789497655810.5417,1789497655878.7952,1789497655799.647,20,True,t_ros_fused,21,1,0,0,6,25,0,5,0,1,0,19,1,0,4.548095703125,12.098876953125,7.296630859375,3.59814453125,68.25341796875,21,22,22,22,28,53,53,58,58,59,59,78,79,79,83.548095703125,95.64697265625,102.943603515625,106.541748046875,174.795166015625
20sec,20sec_run15,13327,1789497655803,1789497655816,1789497655853,1789497655853,1789497655853,1789497655860,1789497655862,1789497655862,1789497655867,1789497655868,1789497655868,1789497655868,0029325d313233343fdfaa5f2a368d5a4299b9055e7a9bd50e2000000000000160590d03d8580c64cbfd43fffff810a80024a60880,1789497655878,1789497655878,1789497655879,1789497655882.9392,1789497655902.751,1789497655904.7034,1789497655935.9082,1789497655895.377,20,True,t_ros_fused,13,37,0,0,7,2,0,5,1,0,0,10,0,1,3.939208984375,12.437744140625,7.3740234375,1.952392578125,31.204833984375,13,50,50,50,57,59,59,64,65,65,65,75,75,76,79.939208984375,92.376953125,99.7509765625,101.703369140625,132.908203125
20sec,20sec_run15,13327,1789497655904,1789497655928,1789497655929,1789497655930,1789497655930,1789497655935,1789497655960,1789497655960,1789497655966,1789497655966,1789497655966,1789497655966,0029325e313233343fdfaa5f2a36a61a4299b9055e7a9bd50e2000000000000160590d03d8500c64e3fd3bfffff813a80024ce0880,1789497655975,1789497655975,1789497655975,1789497655979.895,1789497655995.8164,1789497656061.0166,1789497656136.8052,1789497655988.1211,20,True,t_ros_fused,24,1,1,0,5,25,0,6,0,0,0,9,0,0,4.89501953125,8.22607421875,7.6953125,65.2001953125,75.78857421875,24,25,26,26,31,56,56,62,62,62,62,71,71,71,75.89501953125,84.12109375,91.81640625,157.0166015625,232.80517578125
20sec,20sec_run15,13327,1789497656004,1789497656029,1789497656030,1789497656030,1789497656030,1789497656036,1789497656060,1789497656060,1789497656066,1789497656066,1789497656067,1789497656067,0029325f313233343fdfaa5f2a36bf1a4299b9055e7a9bd50e2000000000000160590d03d8500c64cbfd33fffff817a80024ebf880,1789497656082,1789497656083,1789497656083,1789497656099.926,1789497656127.3628,1789497656170.6487,1789497656275.6255,1789497656119.979,20,True,t_ros_fused,25,1,0,0,6,24,0,6,0,1,0,15,1,0,16.926025390625,20.052978515625,7.3837890625,43.285888671875,104.976806640625,25,26,26,26,32,56,56,62,62,63,63,78,79,79,95.926025390625,115.97900390625,123.36279296875,166.648681640625,271.62548828125
20sec,20sec_run15,13327,1789497656105,1789497656120,1789497656121,1789497656121,1789497656121,1789497656127,1789497656160,1789497656160,1789497656166,1789497656166,1789497656167,1789497656167,00293260313233343fdfaa5f2a36d81a4299b9055e7a9bd50e2000000000000160590d03d84c0c64fbfd1bfffff822a80025370880,1789497656178,1789497656178,1789497656178,1789497656189.314,1789497656206.5178,1789497656213.6704,1789497656275.6255,1789497656199.1328,20,True,t_ros_fused,15,1,0,0,6,33,0,6,0,1,0,11,0,0,11.31396484375,9.81884765625,7.385009765625,7.152587890625,61.955078125,15,16,16,16,22,55,55,61,61,62,62,73,73,73,84.31396484375,94.1328125,101.517822265625,108.67041015625,170.62548828125
20sec,20sec_run15,13327,1789497656203,1789497656222,1789497656222,1789497656222,1789497656222,1789497656229,1789497656261,1789497656261,1789497656267,1789497656267,1789497656267,1789497656267,00293261313233343fdfaa5f2a36f11a4299b9055e7a9bd50e2000000000000160590d03d8540c64fbfd1bfffff820e800256e0880,1789497656270,1789497656270,1789497656270,1789497656275.8049,1789497656299.3662,1789497656313.1724,1789497656337.2263,1789497656290.853,20,True,t_ros_fused,19,0,0,0,7,32,0,6,0,0,0,3,0,0,5.804931640625,15.048095703125,8.51318359375,13.80615234375,24.053955078125,19,19,19,19,26,58,58,64,64,64,64,67,67,67,72.804931640625,87.85302734375,96.3662109375,110.17236328125,134.226318359375
20sec,20sec_run15,13327,1789497656303,1789497656323,1789497656324,1789497656324,1789497656324,1789497656330,1789497656360,1789497656360,1789497656366,1789497656366,1789497656367,1789497656367,00293262313233343fdfaa5f2a370a1a4299b9055e7a9bd50e2000000000000160590d03d8540c650bfd13fffff826680025af0880,1789497656375,1789497656376,1789497656376,1789497656381.3459,1789497656401.884,1789497656406.9775,1789497656435.5237,1789497656394.4551,20,True,t_ros_fused,20,1,0,0,6,30,0,6,0,1,0,8,1,0,5.345947265625,13.109130859375,7.428955078125,5.093505859375,28.546142578125,20,21,21,21,27,57,57,63,63,64,64,72,73,73,78.345947265625,91.455078125,98.884033203125,103.9775390625,132.523681640625
20sec,20sec_run15,13327,1789497656403,1789497656435,1789497656471,1789497656471,1789497656471,1789497656477,1789497656478,1789497656478,1789497656483,1789497656483,1789497656484,1789497656484,00293263313233343fdfaa5f2a37275a4299b9055e7a9bd50e2000000000000160590d03d8980c6523fd0bfffff825e80025e10880,1789497656590,1789497656590,1789497656590,1789497656596.2271,1789497656621.6267,1789497656654.6775,1789497656752.5833,1789497656614.1851,20,True,t_ros_fused,32,36,0,0,6,1,0,5,0,1,0,106,0,0,6.22705078125,17.9580078125,7.441650390625,33.05078125,97.90576171875,32,68,68,68,74,75,75,80,80,81,81,187,187,187,193.22705078125,211.18505859375,218.626708984375,251.677490234375,349.583251953125
20sec,20sec_run15,13327,1789497656502,1789497656516,1789497656516,1789497656516,1789497656516,1789497656522,1789497656578,1789497656578,1789497656583,1789497656583,1789497656584,1789497656584,00293264313233343fdfaa5f2a37405a4299b9055e7a9bd50e2000000000000160590d03d89c0c650bfd0bfffff824e80025ff0880,1789497656590,1789497656590,1789497656631,1789497656643.1611,1789497656659.696,1789497656675.8528,1789497656752.5833,1789497656652.312,20,True,t_ros_fused,14,0,0,0,6,56,0,5,0,1,0,6,0,41,12.1611328125,9.15087890625,7.384033203125,16.15673828125,76.73046875,14,14,14,14,20,76,76,81,81,82,82,88,88,129,141.1611328125,150.31201171875,157.696044921875,173.852783203125,250.583251953125
20sec,20sec_run15,13327,1789497656605,1789497656609,1789497656636,1789497656636,1789497656636,1789497656642,1789497656677,1789497656678,1789497656683,1789497656683,1789497656684,1789497656684,00293265313233343fdfaa5f2a37595a4299b9055e7a9bd50e2000000000000160590d03d8900c64e3fd0bfffff823280025ff0880,1789497656695,1789497656695,1789497656696,1789497656700.6208,1789497656728.0488,1789497656752.729,1789497656843.6118,1789497656720.677,20,True,t_ros_fused,4,27,0,0,6,35,1,5,0,1,0,11,0,1,4.620849609375,20.05615234375,7.371826171875,24.68017578125,90.8828125,4,31,31,31,37,72,73,78,78,79,79,90,90,91,95.620849609375,115.677001953125,123.048828125,147.72900390625,238.61181640625
20sec,20sec_run15,13327,1789497656705,1789497656720,1789497656721,1789497656722,1789497656722,1789497656728,1789497656777,1789497656777,1789497656783,1789497656783,1789497656783,1789497656783,00293266313233343fdfaa5f2a37725a4299b9055e7a9bd50e2000000000000160590d03d8900c6523fcfbfffff835a800261d0880,1789497656788,1789497656788,1789497656788,1789497656792.8628,1789497656814.2336,1789497656837.0933,1789497656843.6118,1789497656806.5381,20,True,t_ros_fused,15,1,1,0,6,49,0,6,0,0,0,5,0,0,4.86279296875,13.67529296875,7.695556640625,22.859619140625,6.5185546875,15,16,17,17,23,72,72,78,78,78,78,83,83,83,87.86279296875,101.5380859375,109.233642578125,132.09326171875,138.61181640625
20sec,20sec_run15,13327,1789497656806,1789497656822,1789497656822,1789497656822,1789497656822,1789497656828,1789497656877,1789497656877,1789497656883,1789497656883,1789497656883,1789497656883,00293267313233343fdfaa5f2a378b5a4299b9055e7a9bd50e2000000000000160590d03d88c0c652bfcfbfffff8322800262c0880,1789497656908,1789497656908,1789497656909,1789497656919.3179,1789497656941.0483,1789497656945.158,1789497657106.2676,1789497656933.541,20,True,t_ros_fused,16,0,0,0,6,49,0,6,0,0,0,25,0,1,10.31787109375,14.22314453125,7.50732421875,4.109619140625,161.109619140625,16,16,16,16,22,71,71,77,77,77,77,102,102,103,113.31787109375,127.541015625,135.04833984375,139.157958984375,300.267578125
20sec,20sec_run15,13327,1789497656906,1789497656913,1789497656914,1789497656914,1789497656914,1789497656920,1789497656977,1789497656977,1789497656983,1789497656983,1789497656983,1789497656983,00293268313233343fdfaa5f2a37a45a4299b9055e7a9bd50e2000000000000160590d03d88c0c6523fcfbfffff82ee80026360880,1789497657010,1789497657010,1789497657011,1789497657021.8042,1789497657043.626,1789497657106.4573,1789497657176.3909,1789497657036.1589,20,True,t_ros_fused,7,1,0,0,6,57,0,6,0,0,0,27,0,1,10.80419921875,14.354736328125,7.467041015625,62.831298828125,69.93359375,7,8,8,8,14,71,71,77,77,77,77,104,104,105,115.80419921875,130.158935546875,137.6259765625,200.457275390625,270.390869140625
20sec,20sec_run15,13327,1789497657005,1789497657025,1789497657059,1789497657059,1789497657059,1789497657066,1789497657079,1789497657079,1789497657085,1789497657085,1789497657086,1789497657086,00293269313233343fdfaa5f2a37bd9a4299b9055e7a9bd50e2000000000000160590d03d8940c6523fcebfffff82b680026360880,1789497657098,1789497657098,1789497657098,1789497657104.843,1789497657120.6763,1789497657176.5186,1789497657230.2856,1789497657113.2678,20,True,t_ros_fused,20,34,0,0,7,13,0,6,0,1,0,12,0,0,6.843017578125,8.4248046875,7.408447265625,55.84228515625,53.76708984375,20,54,54,54,61,74,74,80,80,81,81,93,93,93,99.843017578125,108.267822265625,115.67626953125,171.5185546875,225.28564453125
20sec,20sec_run15,13327,1789497657105,1789497657117,1789497657144,1789497657144,1789497657144,1789497657150,1789497657178,1789497657178,1789497657184,1789497657184,1789497657184,1789497657184,0029326a313233343fdfaa5f2a37d69a4299b9055e7a9bd50e2000000000000160590d03d8940c6523fcebfffff81ee80026310880,1789497657202,1789497657202,1789497657202,1789497657262.856,1789497657280.9187,1789497657305.5059,1789497657335.4719,1789497657273.385,20,True,t_ros_fused,12,27,0,0,6,28,0,6,0,0,0,18,0,0,60.85595703125,10.529052734375,7.53369140625,24.587158203125,29.966064453125,12,39,39,39,45,73,73,79,79,79,79,97,97,97,157.85595703125,168.385009765625,175.918701171875,200.505859375,230.471923828125
20sec,20sec_run15,13327,1789497657204,1789497657219,1789497657219,1789497657219,1789497657219,1789497657225,1789497657278,1789497657278,1789497657284,1789497657284,1789497657284,1789497657284,0029326b313233343fdfaa5f2a37ef9a4299b9055e7a9bd50e2000000000000160590d03d8980c6523fcf3fffff80c6800262c0880,1789497657310,1789497657310,1789497657311,1789497657328.2639,1789497657356.4353,1789497657372.4729,1789497657516.1062,1789497657348.6279,20,True,t_ros_fused,15,0,0,0,6,53,0,6,0,0,0,26,0,1,17.263916015625,20.364013671875,7.807373046875,16.03759765625,143.63330078125,15,15,15,15,21,74,74,80,80,80,80,106,106,107,124.263916015625,144.6279296875,152.435302734375,168.472900390625,312.106201171875
20sec,20sec_run15,13327,1789497657304,1789497657310,1789497657310,1789497657310,1789497657310,1789497657316,1789497657378,1789497657378,1789497657384,1789497657384,1789497657384,1789497657384,0029326c313233343fdfaa5f2a38089a4299b9055e7a9bd50e2000000000000160590d03d8980c652bfcfbfffff80d2800262c0880,1789497657402,1789497657402,1789497657402,1789497657423.876,1789497657449.7031,1789497657516.282,1789497657530.1184,1789497657434.625,20,True,t_ros_fused,6,0,0,0,6,62,0,6,0,0,0,18,0,0,21.8759765625,10.7490234375,15.078125,66.578857421875,13.83642578125,6,6,6,6,12,74,74,80,80,80,80,98,98,98,119.8759765625,130.625,145.703125,212.281982421875,226.118408203125
20sec,20sec_run15,13327,1789497657404,1789497657421,1789497657422,1789497657423,1789497657423,1789497657428,1789497657478,1789497657478,1789497657484,1789497657484,1789497657484,1789497657484,0029326d313233343fdfaa5f2a38219a4299b9055e7a9bd50e2000000000000160590d03d8980c652bfcfbfffff80ae800263b0880,1789497657492,1789497657492,1789497657493,1789497657512.9211,1789497657544.7029,1789497657553.1101,1789497657635.4099,1789497657529.3621,20,True,t_ros_fused,17,1,1,0,5,50,0,6,0,0,0,8,0,1,19.921142578125,16.44091796875,15.3408203125,8.4072265625,82.2998046875,17,18,19,19,24,74,74,80,80,80,80,88,88,89,108.921142578125,125.362060546875,140.702880859375,149.110107421875,231.409912109375
20sec,20sec_run15,13327,1789497657504,1789497657523,1789497657558,1789497657558,1789497657558,1789497657564,1789497657579,1789497657579,1789497657584,1789497657584,1789497657585,1789497657585,0029326e313233343fdfaa5f2a383a9a4299b9055e7a9bd50e2000000000000160590d03d8980c652bfd03fffff808f00026220880,1789497657597,1789497657597,1789497657597,1789497657602.0898,1789497657619.7007,1789497657635.554,1789497657732.7263,1789497657612.3508,20,True,t_ros_fused,19,35,0,0,6,15,0,5,0,1,0,12,0,0,5.08984375,10.260986328125,7.349853515625,15.853271484375,97.17236328125,19,54,54,54,60,75,75,80,80,81,81,93,93,93,98.08984375,108.350830078125,115.70068359375,131.553955078125,228.726318359375
