Created Time(ms),Intersection Name,Intersection ID,Timestamp(ms),Intersection State
1709851269915,Town04 Intersection 785,36243,81641000.0,"[{'movement_name': '', 'signal_group': 8, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 604, 'max_end_time': 604, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 7, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 582, 'max_end_time': 582, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 6, 'state_time_speed': [{'event_state': 8, 'timing': {'start_time': 564, 'min_end_time': 594, 'max_end_time': 594, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 5, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 582, 'max_end_time': 582, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 4, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 604, 'max_end_time': 604, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 3, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 582, 'max_end_time': 582, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 2, 'state_time_speed': [{'event_state': 8, 'timing': {'start_time': 564, 'min_end_time': 594, 'max_end_time': 594, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 1, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 582, 'max_end_time': 582, 'confidence': 0}}]}]"
1709851270015,Town04 Intersection 785,36243,81641000.0,"[{'movement_name': '', 'signal_group': 8, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 604, 'max_end_time': 604, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 7, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 583, 'max_end_time': 583, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 6, 'state_time_speed': [{'event_state': 8, 'timing': {'start_time': 564, 'min_end_time': 594, 'max_end_time': 594, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 5, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 583, 'max_end_time': 583, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 4, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 604, 'max_end_time': 604, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 3, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 583, 'max_end_time': 583, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 2, 'state_time_speed': [{'event_state': 8, 'timing': {'start_time': 564, 'min_end_time': 594, 'max_end_time': 594, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 1, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 583, 'max_end_time': 583, 'confidence': 0}}]}]"
1709851270130,Town04 Intersection 785,36243,81641000.0,"[{'movement_name': '', 'signal_group': 8, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 604, 'max_end_time': 604, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 7, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 584, 'max_end_time': 584, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 6, 'state_time_speed': [{'event_state': 8, 'timing': {'start_time': 564, 'min_end_time': 594, 'max_end_time': 594, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 5, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 584, 'max_end_time': 584, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 4, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 604, 'max_end_time': 604, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 3, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 584, 'max_end_time': 584, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 2, 'state_time_speed': [{'event_state': 8, 'timing': {'start_time': 564, 'min_end_time': 594, 'max_end_time': 594, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 1, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 584, 'max_end_time': 584, 'confidence': 0}}]}]"
1709851270352,Town04 Intersection 785,36243,81641000.0,"[{'movement_name': '', 'signal_group': 8, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 603, 'max_end_time': 603, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 7, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 584, 'max_end_time': 584, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 6, 'state_time_speed': [{'event_state': 8, 'timing': {'start_time': 564, 'min_end_time': 593, 'max_end_time': 593, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 5, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 584, 'max_end_time': 584, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 4, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 603, 'max_end_time': 603, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 3, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 584, 'max_end_time': 584, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 2, 'state_time_speed': [{'event_state': 8, 'timing': {'start_time': 564, 'min_end_time': 593, 'max_end_time': 593, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 1, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 584, 'max_end_time': 584, 'confidence': 0}}]}]"
1709851270566,Town04 Intersection 785,36243,81641000.0,"[{'movement_name': '', 'signal_group': 8, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 604, 'max_end_time': 604, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 7, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 586, 'max_end_time': 586, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 6, 'state_time_speed': [{'event_state': 8, 'timing': {'start_time': 564, 'min_end_time': 594, 'max_end_time': 594, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 5, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 586, 'max_end_time': 586, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 4, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 604, 'max_end_time': 604, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 3, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 586, 'max_end_time': 586, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 2, 'state_time_speed': [{'event_state': 8, 'timing': {'start_time': 564, 'min_end_time': 594, 'max_end_time': 594, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 1, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 586, 'max_end_time': 586, 'confidence': 0}}]}]"
1709851270684,Town04 Intersection 785,36243,81641000.0,"[{'movement_name': '', 'signal_group': 8, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 604, 'max_end_time': 604, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 7, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 587, 'max_end_time': 587, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 6, 'state_time_speed': [{'event_state': 8, 'timing': {'start_time': 564, 'min_end_time': 594, 'max_end_time': 594, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 5, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 587, 'max_end_time': 587, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 4, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 604, 'max_end_time': 604, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 3, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 587, 'max_end_time': 587, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 2, 'state_time_speed': [{'event_state': 8, 'timing': {'start_time': 564, 'min_end_time': 594, 'max_end_time': 594, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 1, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 587, 'max_end_time': 587, 'confidence': 0}}]}]"
1709851270795,Town04 Intersection 785,36243,81641000.0,"[{'movement_name': '', 'signal_group': 8, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 604, 'max_end_time': 604, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 7, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 588, 'max_end_time': 588, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 6, 'state_time_speed': [{'event_state': 8, 'timing': {'start_time': 564, 'min_end_time': 594, 'max_end_time': 594, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 5, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 588, 'max_end_time': 588, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 4, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 604, 'max_end_time': 604, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 3, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 588, 'max_end_time': 588, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 2, 'state_time_speed': [{'event_state': 8, 'timing': {'start_time': 564, 'min_end_time': 594, 'max_end_time': 594, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 1, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 588, 'max_end_time': 588, 'confidence': 0}}]}]"
1709851270903,Town04 Intersection 785,36243,81641000.0,"[{'movement_name': '', 'signal_group': 8, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 604, 'max_end_time': 604, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 7, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 589, 'max_end_time': 589, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 6, 'state_time_speed': [{'event_state': 8, 'timing': {'start_time': 564, 'min_end_time': 594, 'max_end_time': 594, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 5, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 589, 'max_end_time': 589, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 4, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 604, 'max_end_time': 604, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 3, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 589, 'max_end_time': 589, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 2, 'state_time_speed': [{'event_state': 8, 'timing': {'start_time': 564, 'min_end_time': 594, 'max_end_time': 594, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 1, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 589, 'max_end_time': 589, 'confidence': 0}}]}]"
1709851271010,Town04 Intersection 785,36243,81642000.0,"[{'movement_name': '', 'signal_group': 8, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 604, 'max_end_time': 604, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 7, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 590, 'max_end_time': 590, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 6, 'state_time_speed': [{'event_state': 8, 'timing': {'start_time': 564, 'min_end_time': 594, 'max_end_time': 594, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 5, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 590, 'max_end_time': 590, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 4, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 604, 'max_end_time': 604, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 3, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 590, 'max_end_time': 590, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 2, 'state_time_speed': [{'event_state': 8, 'timing': {'start_time': 564, 'min_end_time': 594, 'max_end_time': 594, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 1, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 590, 'max_end_time': 590, 'confidence': 0}}]}]"
1709851271127,Town04 Intersection 785,36243,81642000.0,"[{'movement_name': '', 'signal_group': 8, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 604, 'max_end_time': 604, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 7, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 591, 'max_end_time': 591, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 6, 'state_time_speed': [{'event_state': 8, 'timing': {'start_time': 564, 'min_end_time': 594, 'max_end_time': 594, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 5, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 591, 'max_end_time': 591, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 4, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 604, 'max_end_time': 604, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 3, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 591, 'max_end_time': 591, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 2, 'state_time_speed': [{'event_state': 8, 'timing': {'start_time': 564, 'min_end_time': 594, 'max_end_time': 594, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 1, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 591, 'max_end_time': 591, 'confidence': 0}}]}]"
1709851271245,Town04 Intersection 785,36243,81642000.0,"[{'movement_name': '', 'signal_group': 8, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 604, 'max_end_time': 604, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 7, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 592, 'max_end_time': 592, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 6, 'state_time_speed': [{'event_state': 8, 'timing': {'start_time': 564, 'min_end_time': 594, 'max_end_time': 594, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 5, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 592, 'max_end_time': 592, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 4, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 604, 'max_end_time': 604, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 3, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 592, 'max_end_time': 592, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 2, 'state_time_speed': [{'event_state': 8, 'timing': {'start_time': 564, 'min_end_time': 594, 'max_end_time': 594, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 1, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 592, 'max_end_time': 592, 'confidence': 0}}]}]"
1709851271359,Town04 Intersection 785,36243,81642000.0,"[{'movement_name': '', 'signal_group': 8, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 604, 'max_end_time': 604, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 7, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 593, 'max_end_time': 593, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 6, 'state_time_speed': [{'event_state': 8, 'timing': {'start_time': 564, 'min_end_time': 594, 'max_end_time': 594, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 5, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 593, 'max_end_time': 593, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 4, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 604, 'max_end_time': 604, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 3, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 593, 'max_end_time': 593, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 2, 'state_time_speed': [{'event_state': 8, 'timing': {'start_time': 564, 'min_end_time': 594, 'max_end_time': 594, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 1, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 593, 'max_end_time': 593, 'confidence': 0}}]}]"
1709851271588,Town04 Intersection 785,36243,81642000.0,"[{'movement_name': '', 'signal_group': 8, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 604, 'max_end_time': 604, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 7, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 594, 'max_end_time': 594, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 6, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 594, 'min_end_time': 694, 'max_end_time': 744, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 5, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 594, 'max_end_time': 594, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 4, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 604, 'max_end_time': 604, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 3, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 594, 'max_end_time': 594, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 2, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 594, 'min_end_time': 694, 'max_end_time': 744, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 1, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 594, 'max_end_time': 594, 'confidence': 0}}]}]"
1709851271697,Town04 Intersection 785,36243,81642000.0,"[{'movement_name': '', 'signal_group': 8, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 603, 'max_end_time': 603, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 7, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 594, 'max_end_time': 594, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 6, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 594, 'min_end_time': 693, 'max_end_time': 743, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 5, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 594, 'max_end_time': 594, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 4, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 603, 'max_end_time': 603, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 3, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 594, 'max_end_time': 594, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 2, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 594, 'min_end_time': 693, 'max_end_time': 743, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 1, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 594, 'max_end_time': 594, 'confidence': 0}}]}]"
1709851271799,Town04 Intersection 785,36243,81642000.0,"[{'movement_name': '', 'signal_group': 8, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 604, 'max_end_time': 604, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 7, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 596, 'max_end_time': 596, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 6, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 594, 'min_end_time': 694, 'max_end_time': 744, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 5, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 596, 'max_end_time': 596, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 4, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 604, 'max_end_time': 604, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 3, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 596, 'max_end_time': 596, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 2, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 594, 'min_end_time': 694, 'max_end_time': 744, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 1, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 596, 'max_end_time': 596, 'confidence': 0}}]}]"
1709851271895,Town04 Intersection 785,36243,81642000.0,"[{'movement_name': '', 'signal_group': 8, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 604, 'max_end_time': 604, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 7, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 597, 'max_end_time': 597, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 6, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 594, 'min_end_time': 694, 'max_end_time': 744, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 5, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 597, 'max_end_time': 597, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 4, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 604, 'max_end_time': 604, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 3, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 597, 'max_end_time': 597, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 2, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 594, 'min_end_time': 694, 'max_end_time': 744, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 1, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 597, 'max_end_time': 597, 'confidence': 0}}]}]"
1709851272159,Town04 Intersection 785,36243,81642000.0,"[{'movement_name': '', 'signal_group': 8, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 604, 'max_end_time': 604, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 7, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 598, 'max_end_time': 598, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 6, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 594, 'min_end_time': 694, 'max_end_time': 744, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 5, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 598, 'max_end_time': 598, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 4, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 604, 'max_end_time': 604, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 3, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 598, 'max_end_time': 598, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 2, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 594, 'min_end_time': 694, 'max_end_time': 744, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 1, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 598, 'max_end_time': 598, 'confidence': 0}}]}]"
1709851272265,Town04 Intersection 785,36243,81642000.0,"[{'movement_name': '', 'signal_group': 8, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 604, 'max_end_time': 604, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 7, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 599, 'max_end_time': 599, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 6, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 594, 'min_end_time': 694, 'max_end_time': 744, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 5, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 599, 'max_end_time': 599, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 4, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 604, 'max_end_time': 604, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 3, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 599, 'max_end_time': 599, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 2, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 594, 'min_end_time': 694, 'max_end_time': 744, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 1, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 599, 'max_end_time': 599, 'confidence': 0}}]}]"
1709851272384,Town04 Intersection 785,36243,81643000.0,"[{'movement_name': '', 'signal_group': 8, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 604, 'max_end_time': 604, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 7, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 600, 'max_end_time': 600, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 6, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 594, 'min_end_time': 694, 'max_end_time': 744, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 5, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 600, 'max_end_time': 600, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 4, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 604, 'max_end_time': 604, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 3, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 600, 'max_end_time': 600, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 2, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 594, 'min_end_time': 694, 'max_end_time': 744, 'confidence': 0}}]}, {'movement_name': '', 'signal_group': 1, 'state_time_speed': [{'event_state': 3, 'timing': {'start_time': 471, 'min_end_time': 600, 'max_end_time': 600, 'confidence': 0}}]}]"
